id,asset,year,rep_period,time_block_start,time_block_end,dual_min_output_flow_with_unit_commitment
1199,BE_OCGT,2030,5,22,22,0.0
1200,BE_OCGT,2030,5,23,24,0.0
1201,BE_OCGT,2030,6,1,2,0.0
1202,BE_OCGT,2030,6,3,3,0.0
1203,BE_OCGT,2030,6,4,4,0.0
1204,BE_OCGT,2030,6,5,6,0.0
1205,BE_OCGT,2030,6,7,8,0.0
1206,BE_OCGT,2030,6,9,9,0.0
1207,BE_OCGT,2030,6,10,10,0.0
1208,BE_OCGT,2030,6,11,12,0.0
1209,BE_OCGT,2030,6,13,14,0.0
1210,BE_OCGT,2030,6,15,15,0.0
1211,BE_OCGT,2030,6,16,16,0.0
1212,BE_OCGT,2030,6,17,18,0.0
1213,BE_OCGT,2030,6,19,20,0.0
1214,BE_OCGT,2030,6,21,21,0.0
1215,BE_OCGT,2030,6,22,22,0.0
1216,BE_OCGT,2030,6,23,24,0.0
1217,BE_OCGT,2030,7,1,2,0.0
1218,BE_OCGT,2030,7,3,3,0.0
1219,BE_OCGT,2030,7,4,4,0.0
1220,BE_OCGT,2030,7,5,6,0.0
1221,BE_OCGT,2030,7,7,8,0.0
1222,BE_OCGT,2030,7,9,9,0.0
1223,BE_OCGT,2030,7,10,10,0.0
1224,BE_OCGT,2030,7,11,12,0.0
1225,BE_OCGT,2030,7,13,14,1.3319999999999994
1226,BE_OCGT,2030,7,15,15,0.0
1227,BE_OCGT,2030,7,16,16,1.3319999999999994
1228,BE_OCGT,2030,7,17,18,0.0
1229,BE_OCGT,2030,7,19,20,0.0
1230,BE_OCGT,2030,7,21,21,0.6659999999999999
1231,BE_OCGT,2030,7,22,22,0.0
1232,BE_OCGT,2030,7,23,24,2.4641999999999995
1233,BE_OCGT,2030,8,1,2,0.0
1234,BE_OCGT,2030,8,3,3,0.0
1235,BE_OCGT,2030,8,4,4,0.0
1236,BE_OCGT,2030,8,5,6,0.0
1237,BE_OCGT,2030,8,7,8,0.0
1238,BE_OCGT,2030,8,9,9,0.0
1239,BE_OCGT,2030,8,10,10,0.0
1240,BE_OCGT,2030,8,11,12,0.0
1241,BE_OCGT,2030,8,13,14,0.0
1242,BE_OCGT,2030,8,15,15,0.0
1243,BE_OCGT,2030,8,16,16,0.0
1244,BE_OCGT,2030,8,17,18,0.0
1245,BE_OCGT,2030,8,19,20,0.0
1246,BE_OCGT,2030,8,21,21,0.0
1247,BE_OCGT,2030,8,22,22,0.0
1248,BE_OCGT,2030,8,23,24,0.0
1249,BE_OCGT,2030,9,1,2,0.0
1250,BE_OCGT,2030,9,3,3,0.0
1251,BE_OCGT,2030,9,4,4,0.0
1252,BE_OCGT,2030,9,5,6,0.0
1253,BE_OCGT,2030,9,7,8,0.0
1254,BE_OCGT,2030,9,9,9,0.0
1255,BE_OCGT,2030,9,10,10,0.0
1256,BE_OCGT,2030,9,11,12,0.0
1257,BE_OCGT,2030,9,13,14,0.0
1258,BE_OCGT,2030,9,15,15,0.0
1259,BE_OCGT,2030,9,16,16,0.0
1260,BE_OCGT,2030,9,17,18,0.0
1261,BE_OCGT,2030,9,19,20,0.0
1262,BE_OCGT,2030,9,21,21,0.0
1263,BE_OCGT,2030,9,22,22,0.0
1264,BE_OCGT,2030,9,23,24,0.0
1265,BE_OCGT,2030,10,1,2,0.0
1266,BE_OCGT,2030,10,3,3,0.0
1267,BE_OCGT,2030,10,4,4,0.0
1268,BE_OCGT,2030,10,5,6,0.0
1269,BE_OCGT,2030,10,7,8,0.0
1270,BE_OCGT,2030,10,9,9,0.0
1271,BE_OCGT,2030,10,10,10,0.0
1272,BE_OCGT,2030,10,11,12,0.0
1273,BE_OCGT,2030,10,13,14,1.6559999999999993
1274,BE_OCGT,2030,10,15,15,0.0
1275,BE_OCGT,2030,10,16,16,0.0
1276,BE_OCGT,2030,10,17,18,0.0
1277,BE_OCGT,2030,10,19,20,0.0
1278,BE_OCGT,2030,10,21,21,0.0
1279,BE_OCGT,2030,10,22,22,0.0
1280,BE_OCGT,2030,10,23,24,0.0
1281,CH_CCGT,2030,1,1,2,0.0
1282,CH_CCGT,2030,1,3,3,0.0
1283,CH_CCGT,2030,1,4,4,0.0
1284,CH_CCGT,2030,1,5,6,0.0
1285,CH_CCGT,2030,1,7,8,0.0
1286,CH_CCGT,2030,1,9,9,0.0
1287,CH_CCGT,2030,1,10,10,0.0
1288,CH_CCGT,2030,1,11,12,0.0
1289,CH_CCGT,2030,1,13,14,0.0
1290,CH_CCGT,2030,1,15,15,0.0
1291,CH_CCGT,2030,1,16,16,0.0
1292,CH_CCGT,2030,1,17,18,0.0
1293,CH_CCGT,2030,1,19,20,0.0
1294,CH_CCGT,2030,1,21,21,1.1652294117647064
1295,CH_CCGT,2030,1,22,22,0.0
1296,CH_CCGT,2030,1,23,24,1.6218000000000001
1297,CH_CCGT,2030,2,1,2,0.0
1298,CH_CCGT,2030,2,3,3,0.0
1299,CH_CCGT,2030,2,4,4,0.0
1300,CH_CCGT,2030,2,5,6,0.0
1301,CH_CCGT,2030,2,7,8,0.0
1302,CH_CCGT,2030,2,9,9,0.0
1303,CH_CCGT,2030,2,10,10,0.0
1304,CH_CCGT,2030,2,11,12,0.0
1305,CH_CCGT,2030,2,13,14,0.0
1306,CH_CCGT,2030,2,15,15,0.0
1307,CH_CCGT,2030,2,16,16,0.0
1308,CH_CCGT,2030,2,17,18,0.0
1309,CH_CCGT,2030,2,19,20,0.0
1310,CH_CCGT,2030,2,21,21,0.0
1311,CH_CCGT,2030,2,22,22,0.0
1312,CH_CCGT,2030,2,23,24,0.0
1313,CH_CCGT,2030,3,1,2,0.0
1314,CH_CCGT,2030,3,3,3,0.0
1315,CH_CCGT,2030,3,4,4,0.0
1316,CH_CCGT,2030,3,5,6,0.0
1317,CH_CCGT,2030,3,7,8,0.0
1318,CH_CCGT,2030,3,9,9,-0.0
1319,CH_CCGT,2030,3,10,10,0.0
1320,CH_CCGT,2030,3,11,12,0.8874000000000002
1321,CH_CCGT,2030,3,13,14,0.8874000000000002
1322,CH_CCGT,2030,3,15,15,0.0
1323,CH_CCGT,2030,3,16,16,0.8874000000000002
1324,CH_CCGT,2030,3,17,18,0.0
1325,CH_CCGT,2030,3,19,20,0.0
1326,CH_CCGT,2030,3,21,21,0.0
1327,CH_CCGT,2030,3,22,22,0.0
1328,CH_CCGT,2030,3,23,24,0.8874000000000002
1329,CH_CCGT,2030,4,1,2,0.0
1330,CH_CCGT,2030,4,3,3,0.0
1331,CH_CCGT,2030,4,4,4,0.0
1332,CH_CCGT,2030,4,5,6,0.0
1333,CH_CCGT,2030,4,7,8,0.0
1334,CH_CCGT,2030,4,9,9,0.0
1335,CH_CCGT,2030,4,10,10,0.0
1336,CH_CCGT,2030,4,11,12,0.0
1337,CH_CCGT,2030,4,13,14,0.0
1338,CH_CCGT,2030,4,15,15,0.0
1339,CH_CCGT,2030,4,16,16,0.0
1340,CH_CCGT,2030,4,17,18,0.0
1341,CH_CCGT,2030,4,19,20,0.0
1342,CH_CCGT,2030,4,21,21,0.0
1343,CH_CCGT,2030,4,22,22,0.0
1344,CH_CCGT,2030,4,23,24,0.0
1345,CH_CCGT,2030,5,1,2,0.0
1346,CH_CCGT,2030,5,3,3,0.0
1347,CH_CCGT,2030,5,4,4,0.0
1348,CH_CCGT,2030,5,5,6,0.0
1349,CH_CCGT,2030,5,7,8,0.0
1350,CH_CCGT,2030,5,9,9,0.0
1351,CH_CCGT,2030,5,10,10,0.0
1352,CH_CCGT,2030,5,11,12,0.0
1353,CH_CCGT,2030,5,13,14,0.0
1354,CH_CCGT,2030,5,15,15,0.0
1355,CH_CCGT,2030,5,16,16,0.0
1356,CH_CCGT,2030,5,17,18,0.0
1357,CH_CCGT,2030,5,19,20,0.0
1358,CH_CCGT,2030,5,21,21,0.0
1359,CH_CCGT,2030,5,22,22,0.0
1360,CH_CCGT,2030,5,23,24,0.0
1361,CH_CCGT,2030,6,1,2,0.0
1362,CH_CCGT,2030,6,3,3,0.0
1363,CH_CCGT,2030,6,4,4,0.0
1364,CH_CCGT,2030,6,5,6,0.0
1365,CH_CCGT,2030,6,7,8,0.0
1366,CH_CCGT,2030,6,9,9,0.0
1367,CH_CCGT,2030,6,10,10,0.0
1368,CH_CCGT,2030,6,11,12,0.0
1369,CH_CCGT,2030,6,13,14,0.0
1370,CH_CCGT,2030,6,15,15,0.0
1371,CH_CCGT,2030,6,16,16,0.0
1372,CH_CCGT,2030,6,17,18,0.0
1373,CH_CCGT,2030,6,19,20,0.0
1374,CH_CCGT,2030,6,21,21,0.0
1375,CH_CCGT,2030,6,22,22,0.0
1376,CH_CCGT,2030,6,23,24,0.0
1377,CH_CCGT,2030,7,1,2,0.0
1378,CH_CCGT,2030,7,3,3,0.0
1379,CH_CCGT,2030,7,4,4,0.0
1380,CH_CCGT,2030,7,5,6,0.0
1381,CH_CCGT,2030,7,7,8,0.0
1382,CH_CCGT,2030,7,9,9,0.0
1383,CH_CCGT,2030,7,10,10,0.0
1384,CH_CCGT,2030,7,11,12,1.1322
1385,CH_CCGT,2030,7,13,14,0.0
1386,CH_CCGT,2030,7,15,15,0.0
1387,CH_CCGT,2030,7,16,16,0.0
1388,CH_CCGT,2030,7,17,18,0.0
1389,CH_CCGT,2030,7,19,20,0.0
1390,CH_CCGT,2030,7,21,21,0.0
1391,CH_CCGT,2030,7,22,22,0.0
1392,CH_CCGT,2030,7,23,24,0.0
1393,CH_CCGT,2030,8,1,2,0.0
1394,CH_CCGT,2030,8,3,3,0.0
1395,CH_CCGT,2030,8,4,4,0.0
1396,CH_CCGT,2030,8,5,6,0.0
1397,CH_CCGT,2030,8,7,8,0.0
1398,CH_CCGT,2030,8,9,9,0.0
1399,CH_CCGT,2030,8,10,10,0.0
1400,CH_CCGT,2030,8,11,12,0.0
1401,CH_CCGT,2030,8,13,14,0.0
1402,CH_CCGT,2030,8,15,15,0.0
1403,CH_CCGT,2030,8,16,16,0.0
1404,CH_CCGT,2030,8,17,18,0.0
1405,CH_CCGT,2030,8,19,20,0.0
1406,CH_CCGT,2030,8,21,21,0.0
1407,CH_CCGT,2030,8,22,22,0.0
1408,CH_CCGT,2030,8,23,24,0.0
1409,CH_CCGT,2030,9,1,2,0.0
1410,CH_CCGT,2030,9,3,3,0.0
1411,CH_CCGT,2030,9,4,4,0.0
1412,CH_CCGT,2030,9,5,6,0.0
1413,CH_CCGT,2030,9,7,8,0.0
1414,CH_CCGT,2030,9,9,9,0.0
1415,CH_CCGT,2030,9,10,10,0.0
1416,CH_CCGT,2030,9,11,12,0.0
1417,CH_CCGT,2030,9,13,14,0.0
1418,CH_CCGT,2030,9,15,15,0.0
1419,CH_CCGT,2030,9,16,16,0.0
1420,CH_CCGT,2030,9,17,18,0.0
1421,CH_CCGT,2030,9,19,20,0.0
1422,CH_CCGT,2030,9,21,21,0.0
1423,CH_CCGT,2030,9,22,22,0.0
1424,CH_CCGT,2030,9,23,24,0.0
1425,CH_CCGT,2030,10,1,2,0.0
1426,CH_CCGT,2030,10,3,3,0.0
1427,CH_CCGT,2030,10,4,4,0.0
1428,CH_CCGT,2030,10,5,6,0.0
1429,CH_CCGT,2030,10,7,8,0.0
1430,CH_CCGT,2030,10,9,9,0.0
1431,CH_CCGT,2030,10,10,10,0.0
1432,CH_CCGT,2030,10,11,12,0.0
1433,CH_CCGT,2030,10,13,14,1.4076
1434,CH_CCGT,2030,10,15,15,0.0
1435,CH_CCGT,2030,10,16,16,0.7037999999999998
1436,CH_CCGT,2030,10,17,18,0.0
1437,CH_CCGT,2030,10,19,20,0.0
1438,CH_CCGT,2030,10,21,21,0.0
1439,CH_CCGT,2030,10,22,22,0.0
1440,CH_CCGT,2030,10,23,24,1.4076
1441,CH_Coal,2030,1,1,2,0.0
1442,CH_Coal,2030,1,3,3,0.0
1443,CH_Coal,2030,1,4,4,0.0
1444,CH_Coal,2030,1,5,6,0.0
1445,CH_Coal,2030,1,7,8,0.0
1446,CH_Coal,2030,1,9,9,0.0
1447,CH_Coal,2030,1,10,10,0.0
1448,CH_Coal,2030,1,11,12,0.0
1449,CH_Coal,2030,1,13,14,-0.0
1450,CH_Coal,2030,1,15,15,0.0
1451,CH_Coal,2030,1,16,16,0.0
1452,CH_Coal,2030,1,17,18,0.0
1453,CH_Coal,2030,1,19,20,0.0
1454,CH_Coal,2030,1,21,21,0.0
1455,CH_Coal,2030,1,22,22,0.0
1456,CH_Coal,2030,1,23,24,0.0
1457,CH_Coal,2030,2,1,2,0.0
1458,CH_Coal,2030,2,3,3,0.0
1459,CH_Coal,2030,2,4,4,0.0
1460,CH_Coal,2030,2,5,6,0.0
1461,CH_Coal,2030,2,7,8,0.0
1462,CH_Coal,2030,2,9,9,0.0
1463,CH_Coal,2030,2,10,10,0.0
1464,CH_Coal,2030,2,11,12,0.0
1465,CH_Coal,2030,2,13,14,-0.0
1466,CH_Coal,2030,2,15,15,0.0
1467,CH_Coal,2030,2,16,16,-0.0
1468,CH_Coal,2030,2,17,18,0.0
1469,CH_Coal,2030,2,19,20,0.0
1470,CH_Coal,2030,2,21,21,0.0
1471,CH_Coal,2030,2,22,22,0.0
1472,CH_Coal,2030,2,23,24,0.0
1473,CH_Coal,2030,3,1,2,0.0
1474,CH_Coal,2030,3,3,3,0.0
1475,CH_Coal,2030,3,4,4,0.0
1476,CH_Coal,2030,3,5,6,0.0
1477,CH_Coal,2030,3,7,8,0.0
1478,CH_Coal,2030,3,9,9,0.0
1479,CH_Coal,2030,3,10,10,0.0
1480,CH_Coal,2030,3,11,12,0.0
1481,CH_Coal,2030,3,13,14,0.0
1482,CH_Coal,2030,3,15,15,0.0
1483,CH_Coal,2030,3,16,16,0.0
1484,CH_Coal,2030,3,17,18,0.0
1485,CH_Coal,2030,3,19,20,0.0
1486,CH_Coal,2030,3,21,21,0.0
1487,CH_Coal,2030,3,22,22,0.0
1488,CH_Coal,2030,3,23,24,0.0
1489,CH_Coal,2030,4,1,2,0.0
1490,CH_Coal,2030,4,3,3,0.0
1491,CH_Coal,2030,4,4,4,0.0
1492,CH_Coal,2030,4,5,6,0.0
1493,CH_Coal,2030,4,7,8,0.0
1494,CH_Coal,2030,4,9,9,0.0
1495,CH_Coal,2030,4,10,10,0.0
1496,CH_Coal,2030,4,11,12,0.0
1497,CH_Coal,2030,4,13,14,0.0
1498,CH_Coal,2030,4,15,15,0.0
1499,CH_Coal,2030,4,16,16,0.0
1500,CH_Coal,2030,4,17,18,0.0
1501,CH_Coal,2030,4,19,20,0.0
1502,CH_Coal,2030,4,21,21,0.0
1503,CH_Coal,2030,4,22,22,0.0
1504,CH_Coal,2030,4,23,24,0.0
1505,CH_Coal,2030,5,1,2,0.0
1506,CH_Coal,2030,5,3,3,0.0
1507,CH_Coal,2030,5,4,4,0.0
1508,CH_Coal,2030,5,5,6,0.0
1509,CH_Coal,2030,5,7,8,0.0
1510,CH_Coal,2030,5,9,9,0.0
1511,CH_Coal,2030,5,10,10,0.0
1512,CH_Coal,2030,5,11,12,0.0
1513,CH_Coal,2030,5,13,14,-0.0
1514,CH_Coal,2030,5,15,15,0.0
1515,CH_Coal,2030,5,16,16,-0.0
1516,CH_Coal,2030,5,17,18,0.0
1517,CH_Coal,2030,5,19,20,0.0
1518,CH_Coal,2030,5,21,21,0.0
1519,CH_Coal,2030,5,22,22,0.0
1520,CH_Coal,2030,5,23,24,0.0
1521,CH_Coal,2030,6,1,2,0.0
1522,CH_Coal,2030,6,3,3,0.0
1523,CH_Coal,2030,6,4,4,0.0
1524,CH_Coal,2030,6,5,6,0.0
1525,CH_Coal,2030,6,7,8,0.0
1526,CH_Coal,2030,6,9,9,0.0
1527,CH_Coal,2030,6,10,10,0.0
1528,CH_Coal,2030,6,11,12,0.0
1529,CH_Coal,2030,6,13,14,0.0
1530,CH_Coal,2030,6,15,15,0.0
1531,CH_Coal,2030,6,16,16,0.0
1532,CH_Coal,2030,6,17,18,0.0
1533,CH_Coal,2030,6,19,20,0.0
1534,CH_Coal,2030,6,21,21,0.0
1535,CH_Coal,2030,6,22,22,0.0
1536,CH_Coal,2030,6,23,24,0.0
1537,CH_Coal,2030,7,1,2,0.0
1538,CH_Coal,2030,7,3,3,0.0
1539,CH_Coal,2030,7,4,4,0.0
1540,CH_Coal,2030,7,5,6,0.0
1541,CH_Coal,2030,7,7,8,0.0
1542,CH_Coal,2030,7,9,9,0.0
1543,CH_Coal,2030,7,10,10,0.0
1544,CH_Coal,2030,7,11,12,0.0
1545,CH_Coal,2030,7,13,14,0.0
1546,CH_Coal,2030,7,15,15,0.0
1547,CH_Coal,2030,7,16,16,0.0
1548,CH_Coal,2030,7,17,18,0.0
1549,CH_Coal,2030,7,19,20,0.0
1550,CH_Coal,2030,7,21,21,0.0
1551,CH_Coal,2030,7,22,22,0.0
1552,CH_Coal,2030,7,23,24,0.0
1553,CH_Coal,2030,8,1,2,0.0
1554,CH_Coal,2030,8,3,3,0.0
1555,CH_Coal,2030,8,4,4,0.0
1556,CH_Coal,2030,8,5,6,0.0
1557,CH_Coal,2030,8,7,8,0.0
1558,CH_Coal,2030,8,9,9,0.4866999999999999
1559,CH_Coal,2030,8,10,10,0.0
1560,CH_Coal,2030,8,11,12,0.9733999999999999
1561,CH_Coal,2030,8,13,14,0.0
1562,CH_Coal,2030,8,15,15,0.0
1563,CH_Coal,2030,8,16,16,0.0
1564,CH_Coal,2030,8,17,18,0.0
1565,CH_Coal,2030,8,19,20,0.0
1566,CH_Coal,2030,8,21,21,0.0
1567,CH_Coal,2030,8,22,22,0.0
1568,CH_Coal,2030,8,23,24,0.0
1569,CH_Coal,2030,9,1,2,-0.0
1570,CH_Coal,2030,9,3,3,0.0
1571,CH_Coal,2030,9,4,4,0.0
1572,CH_Coal,2030,9,5,6,0.0
1573,CH_Coal,2030,9,7,8,0.0
1574,CH_Coal,2030,9,9,9,0.5958117647058807
1575,CH_Coal,2030,9,10,10,0.0
1576,CH_Coal,2030,9,11,12,1.3502
1577,CH_Coal,2030,9,13,14,0.0
1578,CH_Coal,2030,9,15,15,0.0
1579,CH_Coal,2030,9,16,16,0.0
1580,CH_Coal,2030,9,17,18,0.0
1581,CH_Coal,2030,9,19,20,0.0
1582,CH_Coal,2030,9,21,21,0.0
1583,CH_Coal,2030,9,22,22,0.0
1584,CH_Coal,2030,9,23,24,0.0
1585,CH_Coal,2030,10,1,2,0.0
1586,CH_Coal,2030,10,3,3,0.0
1587,CH_Coal,2030,10,4,4,0.0
1588,CH_Coal,2030,10,5,6,0.0
1589,CH_Coal,2030,10,7,8,0.0
1590,CH_Coal,2030,10,9,9,0.0
1591,CH_Coal,2030,10,10,10,0.0
1592,CH_Coal,2030,10,11,12,0.0
1593,CH_Coal,2030,10,13,14,0.0
1594,CH_Coal,2030,10,15,15,0.0
1595,CH_Coal,2030,10,16,16,0.0
1596,CH_Coal,2030,10,17,18,0.0
1597,CH_Coal,2030,10,19,20,0.0
1598,CH_Coal,2030,10,21,21,0.0
1599,CH_Coal,2030,10,22,22,0.0
1600,CH_Coal,2030,10,23,24,0.0
1601,CH_Nuclear,2030,1,1,2,0.0
1602,CH_Nuclear,2030,1,3,3,0.0
1603,CH_Nuclear,2030,1,4,4,0.0
1604,CH_Nuclear,2030,1,5,6,0.0
1605,CH_Nuclear,2030,1,7,8,0.0
1606,CH_Nuclear,2030,1,9,9,0.0
1607,CH_Nuclear,2030,1,10,10,0.0
1608,CH_Nuclear,2030,1,11,12,0.0
1609,CH_Nuclear,2030,1,13,14,0.0
1610,CH_Nuclear,2030,1,15,15,0.0
1611,CH_Nuclear,2030,1,16,16,0.0
1612,CH_Nuclear,2030,1,17,18,0.0
1613,CH_Nuclear,2030,1,19,20,0.0
1614,CH_Nuclear,2030,1,21,21,0.0
1615,CH_Nuclear,2030,1,22,22,0.0
1616,CH_Nuclear,2030,1,23,24,0.0
1617,CH_Nuclear,2030,2,1,2,0.0
1618,CH_Nuclear,2030,2,3,3,0.0
1619,CH_Nuclear,2030,2,4,4,0.0
1620,CH_Nuclear,2030,2,5,6,0.0
1621,CH_Nuclear,2030,2,7,8,0.0
1622,CH_Nuclear,2030,2,9,9,0.0
1623,CH_Nuclear,2030,2,10,10,0.0
1624,CH_Nuclear,2030,2,11,12,0.0
1625,CH_Nuclear,2030,2,13,14,0.0
1626,CH_Nuclear,2030,2,15,15,0.0
1627,CH_Nuclear,2030,2,16,16,0.0
1628,CH_Nuclear,2030,2,17,18,0.0
1629,CH_Nuclear,2030,2,19,20,0.0
1630,CH_Nuclear,2030,2,21,21,0.0
1631,CH_Nuclear,2030,2,22,22,0.0
1632,CH_Nuclear,2030,2,23,24,0.0
1633,CH_Nuclear,2030,3,1,2,0.0
1634,CH_Nuclear,2030,3,3,3,0.0
1635,CH_Nuclear,2030,3,4,4,0.0
1636,CH_Nuclear,2030,3,5,6,0.0
1637,CH_Nuclear,2030,3,7,8,0.0
1638,CH_Nuclear,2030,3,9,9,0.0
1639,CH_Nuclear,2030,3,10,10,0.0
1640,CH_Nuclear,2030,3,11,12,0.0
1641,CH_Nuclear,2030,3,13,14,0.0
1642,CH_Nuclear,2030,3,15,15,0.0
1643,CH_Nuclear,2030,3,16,16,0.0
1644,CH_Nuclear,2030,3,17,18,0.0
1645,CH_Nuclear,2030,3,19,20,0.0
1646,CH_Nuclear,2030,3,21,21,0.0
1647,CH_Nuclear,2030,3,22,22,0.0
1648,CH_Nuclear,2030,3,23,24,0.0
1649,CH_Nuclear,2030,4,1,2,0.0
1650,CH_Nuclear,2030,4,3,3,0.0
1651,CH_Nuclear,2030,4,4,4,0.0
1652,CH_Nuclear,2030,4,5,6,0.0
1653,CH_Nuclear,2030,4,7,8,0.0
1654,CH_Nuclear,2030,4,9,9,0.0
1655,CH_Nuclear,2030,4,10,10,0.0
1656,CH_Nuclear,2030,4,11,12,0.0
1657,CH_Nuclear,2030,4,13,14,0.0
1658,CH_Nuclear,2030,4,15,15,0.0
1659,CH_Nuclear,2030,4,16,16,0.0
1660,CH_Nuclear,2030,4,17,18,0.0
1661,CH_Nuclear,2030,4,19,20,0.0
1662,CH_Nuclear,2030,4,21,21,0.0
1663,CH_Nuclear,2030,4,22,22,0.0
1664,CH_Nuclear,2030,4,23,24,0.0
1665,CH_Nuclear,2030,5,1,2,0.0
1666,CH_Nuclear,2030,5,3,3,0.0
1667,CH_Nuclear,2030,5,4,4,0.0
1668,CH_Nuclear,2030,5,5,6,0.0
1669,CH_Nuclear,2030,5,7,8,0.0
1670,CH_Nuclear,2030,5,9,9,0.0
1671,CH_Nuclear,2030,5,10,10,0.0
1672,CH_Nuclear,2030,5,11,12,0.0
1673,CH_Nuclear,2030,5,13,14,0.0
1674,CH_Nuclear,2030,5,15,15,0.0
1675,CH_Nuclear,2030,5,16,16,0.0
1676,CH_Nuclear,2030,5,17,18,0.0
1677,CH_Nuclear,2030,5,19,20,0.0
1678,CH_Nuclear,2030,5,21,21,0.0
1679,CH_Nuclear,2030,5,22,22,0.0
1680,CH_Nuclear,2030,5,23,24,0.0
1681,CH_Nuclear,2030,6,1,2,0.0
1682,CH_Nuclear,2030,6,3,3,0.0
1683,CH_Nuclear,2030,6,4,4,0.0
1684,CH_Nuclear,2030,6,5,6,0.0
1685,CH_Nuclear,2030,6,7,8,0.0
1686,CH_Nuclear,2030,6,9,9,0.0
1687,CH_Nuclear,2030,6,10,10,0.0
1688,CH_Nuclear,2030,6,11,12,0.0
1689,CH_Nuclear,2030,6,13,14,0.0
1690,CH_Nuclear,2030,6,15,15,0.0
1691,CH_Nuclear,2030,6,16,16,0.0
1692,CH_Nuclear,2030,6,17,18,0.0
1693,CH_Nuclear,2030,6,19,20,0.0
1694,CH_Nuclear,2030,6,21,21,0.0
1695,CH_Nuclear,2030,6,22,22,0.0
1696,CH_Nuclear,2030,6,23,24,0.0
1697,CH_Nuclear,2030,7,1,2,0.0
1698,CH_Nuclear,2030,7,3,3,0.0
1699,CH_Nuclear,2030,7,4,4,0.0
1700,CH_Nuclear,2030,7,5,6,0.0
1701,CH_Nuclear,2030,7,7,8,0.0
1702,CH_Nuclear,2030,7,9,9,0.0
1703,CH_Nuclear,2030,7,10,10,0.0
1704,CH_Nuclear,2030,7,11,12,0.0
1705,CH_Nuclear,2030,7,13,14,0.0
1706,CH_Nuclear,2030,7,15,15,0.0
1707,CH_Nuclear,2030,7,16,16,0.0
1708,CH_Nuclear,2030,7,17,18,0.0
1709,CH_Nuclear,2030,7,19,20,0.0
1710,CH_Nuclear,2030,7,21,21,0.0
1711,CH_Nuclear,2030,7,22,22,0.0
1712,CH_Nuclear,2030,7,23,24,0.0
1713,CH_Nuclear,2030,8,1,2,0.0
1714,CH_Nuclear,2030,8,3,3,0.0
1715,CH_Nuclear,2030,8,4,4,0.0
1716,CH_Nuclear,2030,8,5,6,0.0
1717,CH_Nuclear,2030,8,7,8,0.0
1718,CH_Nuclear,2030,8,9,9,0.0
1719,CH_Nuclear,2030,8,10,10,0.0
1720,CH_Nuclear,2030,8,11,12,0.0
1721,CH_Nuclear,2030,8,13,14,0.0
1722,CH_Nuclear,2030,8,15,15,0.0
1723,CH_Nuclear,2030,8,16,16,0.0
1724,CH_Nuclear,2030,8,17,18,0.0
1725,CH_Nuclear,2030,8,19,20,0.0
1726,CH_Nuclear,2030,8,21,21,0.0
1727,CH_Nuclear,2030,8,22,22,0.0
1728,CH_Nuclear,2030,8,23,24,0.0
1729,CH_Nuclear,2030,9,1,2,0.0
1730,CH_Nuclear,2030,9,3,3,0.0
1731,CH_Nuclear,2030,9,4,4,0.0
1732,CH_Nuclear,2030,9,5,6,0.0
1733,CH_Nuclear,2030,9,7,8,0.0
1734,CH_Nuclear,2030,9,9,9,0.0
1735,CH_Nuclear,2030,9,10,10,0.0
1736,CH_Nuclear,2030,9,11,12,0.0
1737,CH_Nuclear,2030,9,13,14,0.0
1738,CH_Nuclear,2030,9,15,15,0.0
1739,CH_Nuclear,2030,9,16,16,0.0
1740,CH_Nuclear,2030,9,17,18,0.0
1741,CH_Nuclear,2030,9,19,20,0.0
1742,CH_Nuclear,2030,9,21,21,0.0
1743,CH_Nuclear,2030,9,22,22,0.0
1744,CH_Nuclear,2030,9,23,24,0.0
1745,CH_Nuclear,2030,10,1,2,0.0
1746,CH_Nuclear,2030,10,3,3,0.0
1747,CH_Nuclear,2030,10,4,4,0.0
1748,CH_Nuclear,2030,10,5,6,0.0
1749,CH_Nuclear,2030,10,7,8,0.0
1750,CH_Nuclear,2030,10,9,9,0.0
1751,CH_Nuclear,2030,10,10,10,0.0
1752,CH_Nuclear,2030,10,11,12,0.0
1753,CH_Nuclear,2030,10,13,14,0.0
1754,CH_Nuclear,2030,10,15,15,0.0
1755,CH_Nuclear,2030,10,16,16,0.0
1756,CH_Nuclear,2030,10,17,18,0.0
1757,CH_Nuclear,2030,10,19,20,0.0
1758,CH_Nuclear,2030,10,21,21,0.0
1759,CH_Nuclear,2030,10,22,22,0.0
1760,CH_Nuclear,2030,10,23,24,0.0
1761,CH_OCGT,2030,1,1,2,0.0
1762,CH_OCGT,2030,1,3,3,0.0
1763,CH_OCGT,2030,1,4,4,0.0
1764,CH_OCGT,2030,1,5,6,0.0
1765,CH_OCGT,2030,1,7,8,0.0
1766,CH_OCGT,2030,1,9,9,0.0
1767,CH_OCGT,2030,1,10,10,0.0
1768,CH_OCGT,2030,1,11,12,0.0
1769,CH_OCGT,2030,1,13,14,0.0
1770,CH_OCGT,2030,1,15,15,0.0
1771,CH_OCGT,2030,1,16,16,0.0
1772,CH_OCGT,2030,1,17,18,0.0
1773,CH_OCGT,2030,1,19,20,0.0
1774,CH_OCGT,2030,1,21,21,0.0
1775,CH_OCGT,2030,1,22,22,0.0
