id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
946,AT_Wind_Onshore,2030,9,19,20,-1.3502
947,AT_Wind_Onshore,2030,9,21,22,-1.3502
948,AT_Wind_Onshore,2030,9,23,24,-1.3502
949,AT_Wind_Onshore,2030,10,1,2,-1.4444000000000001
950,AT_Wind_Onshore,2030,10,3,4,-1.4444000000000001
951,AT_Wind_Onshore,2030,10,5,6,-4.507999999999999
952,AT_Wind_Onshore,2030,10,7,8,-4.507999999999999
953,AT_Wind_Onshore,2030,10,9,10,-4.507999999999999
954,AT_Wind_Onshore,2030,10,11,12,-4.507999999999999
955,AT_Wind_Onshore,2030,10,13,14,-2.852
956,AT_Wind_Onshore,2030,10,15,16,-2.852
957,AT_Wind_Onshore,2030,10,17,18,-4.507999999999999
958,AT_Wind_Onshore,2030,10,19,20,-4.507999999999999
959,AT_Wind_Onshore,2030,10,21,22,-1.4444000000000001
960,AT_Wind_Onshore,2030,10,23,24,-1.4444000000000001
961,BE_Battery,2030,1,1,2,0.0
962,BE_Battery,2030,1,3,4,0.0
963,BE_Battery,2030,1,5,6,0.0
964,BE_Battery,2030,1,7,8,0.0
965,BE_Battery,2030,1,9,10,0.0
966,BE_Battery,2030,1,11,12,0.0
967,BE_Battery,2030,1,13,14,0.0
968,BE_Battery,2030,1,15,16,0.0
969,BE_Battery,2030,1,17,18,0.0
970,BE_Battery,2030,1,19,20,0.0
971,BE_Battery,2030,1,21,22,-1.6218000000000001
972,BE_Battery,2030,1,23,24,0.0
973,BE_Battery,2030,2,1,2,0.0
974,BE_Battery,2030,2,3,4,0.0
975,BE_Battery,2030,2,5,6,0.0
976,BE_Battery,2030,2,7,8,0.0
977,BE_Battery,2030,2,9,10,0.0
978,BE_Battery,2030,2,11,12,0.0
979,BE_Battery,2030,2,13,14,0.0
980,BE_Battery,2030,2,15,16,0.0
981,BE_Battery,2030,2,17,18,0.0
982,BE_Battery,2030,2,19,20,0.0
983,BE_Battery,2030,2,21,22,0.0
984,BE_Battery,2030,2,23,24,0.0
985,BE_Battery,2030,3,1,2,0.0
986,BE_Battery,2030,3,3,4,0.0
987,BE_Battery,2030,3,5,6,0.0
988,BE_Battery,2030,3,7,8,0.0
989,BE_Battery,2030,3,9,10,0.0
990,BE_Battery,2030,3,11,12,0.0
991,BE_Battery,2030,3,13,14,0.0
992,BE_Battery,2030,3,15,16,0.0
993,BE_Battery,2030,3,17,18,0.0
994,BE_Battery,2030,3,19,20,0.0
995,BE_Battery,2030,3,21,22,0.0
996,BE_Battery,2030,3,23,24,0.0
997,BE_Battery,2030,4,1,2,0.0
998,BE_Battery,2030,4,3,4,0.0
999,BE_Battery,2030,4,5,6,0.0
1000,BE_Battery,2030,4,7,8,0.0
1001,BE_Battery,2030,4,9,10,0.0
1002,BE_Battery,2030,4,11,12,0.0
1003,BE_Battery,2030,4,13,14,0.0
1004,BE_Battery,2030,4,15,16,0.0
1005,BE_Battery,2030,4,17,18,0.0
1006,BE_Battery,2030,4,19,20,0.0
1007,BE_Battery,2030,4,21,22,0.0
1008,BE_Battery,2030,4,23,24,0.0
1009,BE_Battery,2030,5,1,2,0.0
1010,BE_Battery,2030,5,3,4,0.0
1011,BE_Battery,2030,5,5,6,0.0
1012,BE_Battery,2030,5,7,8,0.0
1013,BE_Battery,2030,5,9,10,0.0
1014,BE_Battery,2030,5,11,12,0.0
1015,BE_Battery,2030,5,13,14,0.0
1016,BE_Battery,2030,5,15,16,0.0
1017,BE_Battery,2030,5,17,18,0.0
1018,BE_Battery,2030,5,19,20,0.0
1019,BE_Battery,2030,5,21,22,0.0
1020,BE_Battery,2030,5,23,24,0.0
1021,BE_Battery,2030,6,1,2,0.0
1022,BE_Battery,2030,6,3,4,0.0
1023,BE_Battery,2030,6,5,6,0.0
1024,BE_Battery,2030,6,7,8,0.0
1025,BE_Battery,2030,6,9,10,0.0
1026,BE_Battery,2030,6,11,12,0.0
1027,BE_Battery,2030,6,13,14,0.0
1028,BE_Battery,2030,6,15,16,0.0
1029,BE_Battery,2030,6,17,18,0.0
1030,BE_Battery,2030,6,19,20,0.0
1031,BE_Battery,2030,6,21,22,0.0
1032,BE_Battery,2030,6,23,24,0.0
1033,BE_Battery,2030,7,1,2,0.0
1034,BE_Battery,2030,7,3,4,0.0
1035,BE_Battery,2030,7,5,6,0.0
1036,BE_Battery,2030,7,7,8,0.0
1037,BE_Battery,2030,7,9,10,0.0
1038,BE_Battery,2030,7,11,12,0.0
1039,BE_Battery,2030,7,13,14,0.0
1040,BE_Battery,2030,7,15,16,0.0
1041,BE_Battery,2030,7,17,18,0.0
