id,asset,year,rep_period,time_block_start,time_block_end,solution
1278,LU_Battery,2030,4,6,6,460.0348116202181
1279,LU_Battery,2030,4,7,7,460.0348116202181
1280,LU_Battery,2030,4,8,8,228.60792712910757
1281,LU_Battery,2030,4,9,9,0.0
1282,LU_Battery,2030,4,10,10,0.0
1283,LU_Battery,2030,4,11,11,460.0348116202181
1284,LU_Battery,2030,4,12,12,0.0
1285,LU_Battery,2030,4,13,13,0.0
1286,LU_Battery,2030,4,14,14,26.474802140578333
1287,LU_Battery,2030,4,15,15,460.0348116202181
1288,LU_Battery,2030,4,16,16,460.0348116202181
1289,LU_Battery,2030,4,17,17,460.0348116202181
1290,LU_Battery,2030,4,18,18,308.46783628310635
1291,LU_Battery,2030,4,19,19,0.0
1292,LU_Battery,2030,4,20,20,0.0
1293,LU_Battery,2030,4,21,21,93.33111608304716
1294,LU_Battery,2030,4,22,22,93.33111608304716
1295,LU_Battery,2030,4,23,23,0.0
1296,LU_Battery,2030,4,24,24,0.0
1297,LU_Battery,2030,5,1,1,0.0
1298,LU_Battery,2030,5,2,2,0.0
1299,LU_Battery,2030,5,3,3,0.0
1300,LU_Battery,2030,5,4,4,0.0
1301,LU_Battery,2030,5,5,5,0.0
1302,LU_Battery,2030,5,6,6,0.0
1303,LU_Battery,2030,5,7,7,0.0
1304,LU_Battery,2030,5,8,8,0.0
1305,LU_Battery,2030,5,9,9,0.0
1306,LU_Battery,2030,5,10,10,0.0
1307,LU_Battery,2030,5,11,11,0.0
1308,LU_Battery,2030,5,12,12,0.0
1309,LU_Battery,2030,5,13,13,0.0
1310,LU_Battery,2030,5,14,14,0.0
1311,LU_Battery,2030,5,15,15,0.0
1312,LU_Battery,2030,5,16,16,0.0
1313,LU_Battery,2030,5,17,17,0.0
1314,LU_Battery,2030,5,18,18,0.0
1315,LU_Battery,2030,5,19,19,0.0
1316,LU_Battery,2030,5,20,20,0.0
1317,LU_Battery,2030,5,21,21,0.0
1318,LU_Battery,2030,5,22,22,0.0
1319,LU_Battery,2030,5,23,23,0.0
1320,LU_Battery,2030,5,24,24,0.0
1321,LU_Battery,2030,6,1,1,0.0
1322,LU_Battery,2030,6,2,2,0.0
1323,LU_Battery,2030,6,3,3,0.0
1324,LU_Battery,2030,6,4,4,100.97828054114416
1325,LU_Battery,2030,6,5,5,100.97828054114416
1326,LU_Battery,2030,6,6,6,460.0348116202181
1327,LU_Battery,2030,6,7,7,0.0
1328,LU_Battery,2030,6,8,8,0.0
1329,LU_Battery,2030,6,9,9,0.0
1330,LU_Battery,2030,6,10,10,0.0
1331,LU_Battery,2030,6,11,11,0.0
1332,LU_Battery,2030,6,12,12,348.2332439133686
1333,LU_Battery,2030,6,13,13,348.2332439133686
1334,LU_Battery,2030,6,14,14,348.2332439133686
1335,LU_Battery,2030,6,15,15,348.2332439133686
1336,LU_Battery,2030,6,16,16,348.2332439133686
1337,LU_Battery,2030,6,17,17,348.2332439133686
1338,LU_Battery,2030,6,18,18,348.2332439133686
1339,LU_Battery,2030,6,19,19,348.2332439133686
1340,LU_Battery,2030,6,20,20,0.0
