id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
226,BE_E_Demand,2030,9,19,20,1.5222
227,BE_E_Demand,2030,9,21,22,1.5222
228,BE_E_Demand,2030,9,23,24,1.5222
229,BE_E_Demand,2030,10,1,2,1.6284
230,BE_E_Demand,2030,10,3,4,1.6284
231,BE_E_Demand,2030,10,5,6,3.036
232,BE_E_Demand,2030,10,7,8,4.691999999999999
233,BE_E_Demand,2030,10,9,10,3.036
234,BE_E_Demand,2030,10,11,12,3.036
235,BE_E_Demand,2030,10,13,14,3.036
236,BE_E_Demand,2030,10,15,16,4.691999999999999
237,BE_E_Demand,2030,10,17,18,27.406297116999006
238,BE_E_Demand,2030,10,19,20,4.691999999999999
239,BE_E_Demand,2030,10,21,22,3.036
240,BE_E_Demand,2030,10,23,24,1.6284
241,CH_E_Demand,2030,1,1,2,1.8762
242,CH_E_Demand,2030,1,3,4,1.8762
243,CH_E_Demand,2030,1,5,6,3.498
244,CH_E_Demand,2030,1,7,8,3.498
245,CH_E_Demand,2030,1,9,10,3.498
246,CH_E_Demand,2030,1,11,12,1.8762
247,CH_E_Demand,2030,1,13,14,1.8762
248,CH_E_Demand,2030,1,15,16,1.8762
249,CH_E_Demand,2030,1,17,18,1.8762
250,CH_E_Demand,2030,1,19,20,3.498
251,CH_E_Demand,2030,1,21,22,1.8762
252,CH_E_Demand,2030,1,23,24,1.8762
253,CH_E_Demand,2030,2,1,2,1.1682000000000001
254,CH_E_Demand,2030,2,3,4,1.1682000000000001
255,CH_E_Demand,2030,2,5,6,1.1682000000000001
256,CH_E_Demand,2030,2,7,8,1.1682000000000001
257,CH_E_Demand,2030,2,9,10,1.1682000000000001
258,CH_E_Demand,2030,2,11,12,1.1682000000000001
259,CH_E_Demand,2030,2,13,14,0.132
260,CH_E_Demand,2030,2,15,16,1.1682000000000001
261,CH_E_Demand,2030,2,17,18,1.1682000000000001
262,CH_E_Demand,2030,2,19,20,1.1682000000000001
263,CH_E_Demand,2030,2,21,22,1.1682000000000001
264,CH_E_Demand,2030,2,23,24,1.1682000000000001
265,CH_E_Demand,2030,3,1,2,1.0266
266,CH_E_Demand,2030,3,3,4,1.0266
267,CH_E_Demand,2030,3,5,6,1.0266
268,CH_E_Demand,2030,3,7,8,2.9579999999999997
269,CH_E_Demand,2030,3,9,10,2.9579999999999997
270,CH_E_Demand,2030,3,11,12,1.0266
271,CH_E_Demand,2030,3,13,14,1.0266
272,CH_E_Demand,2030,3,15,16,1.0266
273,CH_E_Demand,2030,3,17,18,10.18273141133267
274,CH_E_Demand,2030,3,19,20,16.08829711699901
275,CH_E_Demand,2030,3,21,22,2.9579999999999997
276,CH_E_Demand,2030,3,23,24,1.0266
277,CH_E_Demand,2030,4,1,2,0.8142
278,CH_E_Demand,2030,4,3,4,0.8142
279,CH_E_Demand,2030,4,5,6,0.8142
280,CH_E_Demand,2030,4,7,8,1.518
281,CH_E_Demand,2030,4,9,10,0.8142
282,CH_E_Demand,2030,4,11,12,0.8142
283,CH_E_Demand,2030,4,13,14,0.8142
284,CH_E_Demand,2030,4,15,16,0.8142
285,CH_E_Demand,2030,4,17,18,2.2586
286,CH_E_Demand,2030,4,19,20,1.518
287,CH_E_Demand,2030,4,21,22,0.8142
288,CH_E_Demand,2030,4,23,24,0.8142
289,CH_E_Demand,2030,5,1,2,1.8408
290,CH_E_Demand,2030,5,3,4,1.8408
291,CH_E_Demand,2030,5,5,6,1.8408
292,CH_E_Demand,2030,5,7,8,1.8408
293,CH_E_Demand,2030,5,9,10,1.8408
294,CH_E_Demand,2030,5,11,12,1.8408
295,CH_E_Demand,2030,5,13,14,1.8408
296,CH_E_Demand,2030,5,15,16,1.8408
297,CH_E_Demand,2030,5,17,18,1.8408
298,CH_E_Demand,2030,5,19,20,5.228999999999998
299,CH_E_Demand,2030,5,21,22,1.8408
300,CH_E_Demand,2030,5,23,24,1.8408
301,CH_E_Demand,2030,6,1,2,0.6372
302,CH_E_Demand,2030,6,3,4,0.6372
303,CH_E_Demand,2030,6,5,6,0.6372
304,CH_E_Demand,2030,6,7,8,0.6372
305,CH_E_Demand,2030,6,9,10,0.6372
306,CH_E_Demand,2030,6,11,12,0.6372
307,CH_E_Demand,2030,6,13,14,0.6372
308,CH_E_Demand,2030,6,15,16,0.6372
309,CH_E_Demand,2030,6,17,18,0.6372
310,CH_E_Demand,2030,6,19,20,0.6372
311,CH_E_Demand,2030,6,21,22,0.6372
312,CH_E_Demand,2030,6,23,24,0.6372
313,CH_E_Demand,2030,7,1,2,1.3098
314,CH_E_Demand,2030,7,3,4,1.3098
315,CH_E_Demand,2030,7,5,6,2.442
316,CH_E_Demand,2030,7,7,8,3.7739999999999996
317,CH_E_Demand,2030,7,9,10,3.7739999999999996
318,CH_E_Demand,2030,7,11,12,1.3098
319,CH_E_Demand,2030,7,13,14,1.3098
320,CH_E_Demand,2030,7,15,16,1.3098
321,CH_E_Demand,2030,7,17,18,3.7739999999999996
322,CH_E_Demand,2030,7,19,20,3.7739999999999996
323,CH_E_Demand,2030,7,21,22,2.442
324,CH_E_Demand,2030,7,23,24,2.442
325,CH_E_Demand,2030,8,1,2,1.0974
326,CH_E_Demand,2030,8,3,4,1.0974
327,CH_E_Demand,2030,8,5,6,1.0974
328,CH_E_Demand,2030,8,7,8,1.0974
329,CH_E_Demand,2030,8,9,10,1.0974
330,CH_E_Demand,2030,8,11,12,0.124
331,CH_E_Demand,2030,8,13,14,0.124
