id,asset,year,rep_period,time_block_start,time_block_end,dual_su_ramp_vars_flow_diff
3282,DE_Coal,2030,7,18,18,0.0
3283,DE_Coal,2030,7,19,19,0.0
3284,DE_Coal,2030,7,20,20,0.0
3285,DE_Coal,2030,7,21,21,0.0
3286,DE_Coal,2030,7,22,22,0.0
3287,DE_Coal,2030,7,23,23,0.0
3288,DE_Coal,2030,7,24,24,0.0
3289,DE_Coal,2030,8,1,1,0.0
3290,DE_Coal,2030,8,2,2,0.0
3291,DE_Coal,2030,8,3,3,0.0
3292,DE_Coal,2030,8,4,4,0.0
3293,DE_Coal,2030,8,5,5,0.0
3294,DE_Coal,2030,8,6,6,0.0
3295,DE_Coal,2030,8,7,7,0.0
3296,DE_Coal,2030,8,8,8,0.0
3297,DE_Coal,2030,8,9,9,0.0
3298,DE_Coal,2030,8,10,10,0.0
3299,DE_Coal,2030,8,11,11,0.0
3300,DE_Coal,2030,8,12,12,0.0
3301,DE_Coal,2030,8,13,13,0.0
3302,DE_Coal,2030,8,14,14,0.0
3303,DE_Coal,2030,8,15,15,0.0
3304,DE_Coal,2030,8,16,16,0.0
3305,DE_Coal,2030,8,17,17,0.0
3306,DE_Coal,2030,8,18,18,0.0
3307,DE_Coal,2030,8,19,19,0.0
3308,DE_Coal,2030,8,20,20,0.0
3309,DE_Coal,2030,8,21,21,0.0
3310,DE_Coal,2030,8,22,22,0.0
3311,DE_Coal,2030,8,23,23,0.0
3312,DE_Coal,2030,8,24,24,0.0
3313,DE_Coal,2030,9,1,1,0.0
3314,DE_Coal,2030,9,2,2,0.0
3315,DE_Coal,2030,9,3,3,0.0
3316,DE_Coal,2030,9,4,4,0.0
3317,DE_Coal,2030,9,5,5,0.0
3318,DE_Coal,2030,9,6,6,0.0
3319,DE_Coal,2030,9,7,7,0.0
3320,DE_Coal,2030,9,8,8,0.0
3321,DE_Coal,2030,9,9,9,0.0
3322,DE_Coal,2030,9,10,10,0.0
3323,DE_Coal,2030,9,11,11,0.0
3324,DE_Coal,2030,9,12,12,0.0
3325,DE_Coal,2030,9,13,13,0.0
3326,DE_Coal,2030,9,14,14,0.0
3327,DE_Coal,2030,9,15,15,0.0
3328,DE_Coal,2030,9,16,16,0.0
3329,DE_Coal,2030,9,17,17,0.0
3330,DE_Coal,2030,9,18,18,0.0
3331,DE_Coal,2030,9,19,19,0.0
3332,DE_Coal,2030,9,20,20,0.0
3333,DE_Coal,2030,9,21,21,0.0
3334,DE_Coal,2030,9,22,22,0.0
3335,DE_Coal,2030,9,23,23,0.0
3336,DE_Coal,2030,9,24,24,0.0
3337,DE_Coal,2030,10,1,1,0.0
3338,DE_Coal,2030,10,2,2,0.0
3339,DE_Coal,2030,10,3,3,0.0
3340,DE_Coal,2030,10,4,4,0.0
3341,DE_Coal,2030,10,5,5,0.0
3342,DE_Coal,2030,10,6,6,0.0
3343,DE_Coal,2030,10,7,7,0.0
3344,DE_Coal,2030,10,8,8,0.0
3345,DE_Coal,2030,10,9,9,0.0
3346,DE_Coal,2030,10,10,10,0.0
3347,DE_Coal,2030,10,11,11,0.0
3348,DE_Coal,2030,10,12,12,0.0
3349,DE_Coal,2030,10,13,13,0.0
3350,DE_Coal,2030,10,14,14,0.0
3351,DE_Coal,2030,10,15,15,0.0
3352,DE_Coal,2030,10,16,16,0.0
3353,DE_Coal,2030,10,17,17,0.0
3354,DE_Coal,2030,10,18,18,0.0
3355,DE_Coal,2030,10,19,19,0.0
3356,DE_Coal,2030,10,20,20,0.0
3357,DE_Coal,2030,10,21,21,0.0
3358,DE_Coal,2030,10,22,22,0.0
3359,DE_Coal,2030,10,23,23,0.0
3360,DE_Coal,2030,10,24,24,0.0
3361,DE_Nuclear,2030,1,1,1,0.0
3362,DE_Nuclear,2030,1,2,2,0.0
3363,DE_Nuclear,2030,1,3,3,0.0
3364,DE_Nuclear,2030,1,4,4,0.0
3365,DE_Nuclear,2030,1,5,5,0.0
3366,DE_Nuclear,2030,1,6,6,0.0
3367,DE_Nuclear,2030,1,7,7,0.0
3368,DE_Nuclear,2030,1,8,8,0.0
3369,DE_Nuclear,2030,1,9,9,0.0
3370,DE_Nuclear,2030,1,10,10,0.0
3371,DE_Nuclear,2030,1,11,11,0.0
3372,DE_Nuclear,2030,1,12,12,0.0
3373,DE_Nuclear,2030,1,13,13,0.0
3374,DE_Nuclear,2030,1,14,14,0.0
3375,DE_Nuclear,2030,1,15,15,0.0
3376,DE_Nuclear,2030,1,16,16,0.0
3377,DE_Nuclear,2030,1,17,17,0.0
3378,DE_Nuclear,2030,1,18,18,0.0
3379,DE_Nuclear,2030,1,19,19,0.0
3380,DE_Nuclear,2030,1,20,20,0.0
3381,DE_Nuclear,2030,1,21,21,0.0
3382,DE_Nuclear,2030,1,22,22,0.0
3383,DE_Nuclear,2030,1,23,23,0.0
3384,DE_Nuclear,2030,1,24,24,0.0
3385,DE_Nuclear,2030,2,1,1,0.0
3386,DE_Nuclear,2030,2,2,2,0.0
3387,DE_Nuclear,2030,2,3,3,0.0
3388,DE_Nuclear,2030,2,4,4,0.0
3389,DE_Nuclear,2030,2,5,5,0.0
3390,DE_Nuclear,2030,2,6,6,0.0
3391,DE_Nuclear,2030,2,7,7,0.0
3392,DE_Nuclear,2030,2,8,8,0.0
3393,DE_Nuclear,2030,2,9,9,0.0
3394,DE_Nuclear,2030,2,10,10,0.0
3395,DE_Nuclear,2030,2,11,11,0.0
3396,DE_Nuclear,2030,2,12,12,0.0
3397,DE_Nuclear,2030,2,13,13,0.0
3398,DE_Nuclear,2030,2,14,14,0.0
3399,DE_Nuclear,2030,2,15,15,0.0
3400,DE_Nuclear,2030,2,16,16,0.0
3401,DE_Nuclear,2030,2,17,17,0.0
3402,DE_Nuclear,2030,2,18,18,0.0
3403,DE_Nuclear,2030,2,19,19,0.0
3404,DE_Nuclear,2030,2,20,20,0.0
3405,DE_Nuclear,2030,2,21,21,0.0
3406,DE_Nuclear,2030,2,22,22,0.0
3407,DE_Nuclear,2030,2,23,23,0.0
3408,DE_Nuclear,2030,2,24,24,0.0
3409,DE_Nuclear,2030,3,1,1,0.0
3410,DE_Nuclear,2030,3,2,2,0.0
3411,DE_Nuclear,2030,3,3,3,0.0
3412,DE_Nuclear,2030,3,4,4,0.0
3413,DE_Nuclear,2030,3,5,5,0.0
3414,DE_Nuclear,2030,3,6,6,0.0
3415,DE_Nuclear,2030,3,7,7,0.0
3416,DE_Nuclear,2030,3,8,8,0.0
3417,DE_Nuclear,2030,3,9,9,0.0
3418,DE_Nuclear,2030,3,10,10,0.0
3419,DE_Nuclear,2030,3,11,11,0.0
3420,DE_Nuclear,2030,3,12,12,0.0
3421,DE_Nuclear,2030,3,13,13,0.0
3422,DE_Nuclear,2030,3,14,14,0.0
3423,DE_Nuclear,2030,3,15,15,0.0
3424,DE_Nuclear,2030,3,16,16,0.0
3425,DE_Nuclear,2030,3,17,17,0.0
3426,DE_Nuclear,2030,3,18,18,0.0
3427,DE_Nuclear,2030,3,19,19,0.0
3428,DE_Nuclear,2030,3,20,20,0.0
3429,DE_Nuclear,2030,3,21,21,0.0
3430,DE_Nuclear,2030,3,22,22,0.0
3431,DE_Nuclear,2030,3,23,23,0.0
3432,DE_Nuclear,2030,3,24,24,0.0
3433,DE_Nuclear,2030,4,1,1,0.0
3434,DE_Nuclear,2030,4,2,2,0.0
3435,DE_Nuclear,2030,4,3,3,0.0
3436,DE_Nuclear,2030,4,4,4,0.0
3437,DE_Nuclear,2030,4,5,5,0.0
3438,DE_Nuclear,2030,4,6,6,0.0
3439,DE_Nuclear,2030,4,7,7,0.0
3440,DE_Nuclear,2030,4,8,8,0.0
3441,DE_Nuclear,2030,4,9,9,0.0
3442,DE_Nuclear,2030,4,10,10,0.0
3443,DE_Nuclear,2030,4,11,11,0.0
3444,DE_Nuclear,2030,4,12,12,0.0
3445,DE_Nuclear,2030,4,13,13,0.0
3446,DE_Nuclear,2030,4,14,14,0.0
3447,DE_Nuclear,2030,4,15,15,0.0
3448,DE_Nuclear,2030,4,16,16,0.0
3449,DE_Nuclear,2030,4,17,17,0.0
3450,DE_Nuclear,2030,4,18,18,0.0
3451,DE_Nuclear,2030,4,19,19,0.0
3452,DE_Nuclear,2030,4,20,20,0.0
3453,DE_Nuclear,2030,4,21,21,0.0
3454,DE_Nuclear,2030,4,22,22,0.0
3455,DE_Nuclear,2030,4,23,23,0.0
3456,DE_Nuclear,2030,4,24,24,0.0
3457,DE_Nuclear,2030,5,1,1,0.0
3458,DE_Nuclear,2030,5,2,2,0.0
3459,DE_Nuclear,2030,5,3,3,0.0
3460,DE_Nuclear,2030,5,4,4,0.0
3461,DE_Nuclear,2030,5,5,5,0.0
3462,DE_Nuclear,2030,5,6,6,0.0
3463,DE_Nuclear,2030,5,7,7,0.0
3464,DE_Nuclear,2030,5,8,8,0.0
3465,DE_Nuclear,2030,5,9,9,0.0
3466,DE_Nuclear,2030,5,10,10,0.0
3467,DE_Nuclear,2030,5,11,11,0.0
3468,DE_Nuclear,2030,5,12,12,0.0
3469,DE_Nuclear,2030,5,13,13,0.0
3470,DE_Nuclear,2030,5,14,14,0.0
3471,DE_Nuclear,2030,5,15,15,0.0
3472,DE_Nuclear,2030,5,16,16,0.0
3473,DE_Nuclear,2030,5,17,17,0.0
3474,DE_Nuclear,2030,5,18,18,0.0
3475,DE_Nuclear,2030,5,19,19,0.0
3476,DE_Nuclear,2030,5,20,20,0.0
3477,DE_Nuclear,2030,5,21,21,0.0
3478,DE_Nuclear,2030,5,22,22,0.0
3479,DE_Nuclear,2030,5,23,23,0.0
3480,DE_Nuclear,2030,5,24,24,0.0
3481,DE_Nuclear,2030,6,1,1,0.0
3482,DE_Nuclear,2030,6,2,2,0.0
3483,DE_Nuclear,2030,6,3,3,0.0
3484,DE_Nuclear,2030,6,4,4,0.0
3485,DE_Nuclear,2030,6,5,5,0.0
3486,DE_Nuclear,2030,6,6,6,0.0
3487,DE_Nuclear,2030,6,7,7,0.0
3488,DE_Nuclear,2030,6,8,8,0.0
3489,DE_Nuclear,2030,6,9,9,0.0
3490,DE_Nuclear,2030,6,10,10,0.0
3491,DE_Nuclear,2030,6,11,11,0.0
3492,DE_Nuclear,2030,6,12,12,0.0
3493,DE_Nuclear,2030,6,13,13,0.0
3494,DE_Nuclear,2030,6,14,14,0.0
3495,DE_Nuclear,2030,6,15,15,0.0
3496,DE_Nuclear,2030,6,16,16,0.0
3497,DE_Nuclear,2030,6,17,17,0.0
3498,DE_Nuclear,2030,6,18,18,0.0
3499,DE_Nuclear,2030,6,19,19,0.0
3500,DE_Nuclear,2030,6,20,20,0.0
3501,DE_Nuclear,2030,6,21,21,0.0
3502,DE_Nuclear,2030,6,22,22,0.0
3503,DE_Nuclear,2030,6,23,23,0.0
3504,DE_Nuclear,2030,6,24,24,0.0
3505,DE_Nuclear,2030,7,1,1,0.0
3506,DE_Nuclear,2030,7,2,2,0.0
3507,DE_Nuclear,2030,7,3,3,0.0
3508,DE_Nuclear,2030,7,4,4,0.0
3509,DE_Nuclear,2030,7,5,5,0.0
3510,DE_Nuclear,2030,7,6,6,0.0
3511,DE_Nuclear,2030,7,7,7,0.0
3512,DE_Nuclear,2030,7,8,8,0.0
3513,DE_Nuclear,2030,7,9,9,0.0
3514,DE_Nuclear,2030,7,10,10,0.0
3515,DE_Nuclear,2030,7,11,11,0.0
3516,DE_Nuclear,2030,7,12,12,0.0
3517,DE_Nuclear,2030,7,13,13,0.0
3518,DE_Nuclear,2030,7,14,14,0.0
3519,DE_Nuclear,2030,7,15,15,0.0
3520,DE_Nuclear,2030,7,16,16,0.0
3521,DE_Nuclear,2030,7,17,17,0.0
3522,DE_Nuclear,2030,7,18,18,0.0
3523,DE_Nuclear,2030,7,19,19,0.0
3524,DE_Nuclear,2030,7,20,20,0.0
3525,DE_Nuclear,2030,7,21,21,0.0
3526,DE_Nuclear,2030,7,22,22,0.0
3527,DE_Nuclear,2030,7,23,23,0.0
3528,DE_Nuclear,2030,7,24,24,0.0
3529,DE_Nuclear,2030,8,1,1,0.0
3530,DE_Nuclear,2030,8,2,2,0.0
3531,DE_Nuclear,2030,8,3,3,0.0
3532,DE_Nuclear,2030,8,4,4,0.0
3533,DE_Nuclear,2030,8,5,5,0.0
3534,DE_Nuclear,2030,8,6,6,0.0
3535,DE_Nuclear,2030,8,7,7,0.0
3536,DE_Nuclear,2030,8,8,8,0.0
3537,DE_Nuclear,2030,8,9,9,0.0
3538,DE_Nuclear,2030,8,10,10,0.0
3539,DE_Nuclear,2030,8,11,11,0.0
3540,DE_Nuclear,2030,8,12,12,0.0
3541,DE_Nuclear,2030,8,13,13,0.0
3542,DE_Nuclear,2030,8,14,14,0.0
3543,DE_Nuclear,2030,8,15,15,0.0
3544,DE_Nuclear,2030,8,16,16,0.0
3545,DE_Nuclear,2030,8,17,17,0.0
3546,DE_Nuclear,2030,8,18,18,0.0
3547,DE_Nuclear,2030,8,19,19,0.0
3548,DE_Nuclear,2030,8,20,20,0.0
3549,DE_Nuclear,2030,8,21,21,0.0
3550,DE_Nuclear,2030,8,22,22,0.0
3551,DE_Nuclear,2030,8,23,23,0.0
3552,DE_Nuclear,2030,8,24,24,0.0
3553,DE_Nuclear,2030,9,1,1,0.0
3554,DE_Nuclear,2030,9,2,2,0.0
3555,DE_Nuclear,2030,9,3,3,0.0
3556,DE_Nuclear,2030,9,4,4,0.0
3557,DE_Nuclear,2030,9,5,5,0.0
3558,DE_Nuclear,2030,9,6,6,0.0
3559,DE_Nuclear,2030,9,7,7,0.0
3560,DE_Nuclear,2030,9,8,8,0.0
3561,DE_Nuclear,2030,9,9,9,0.0
3562,DE_Nuclear,2030,9,10,10,0.0
3563,DE_Nuclear,2030,9,11,11,0.0
3564,DE_Nuclear,2030,9,12,12,0.0
3565,DE_Nuclear,2030,9,13,13,0.0
3566,DE_Nuclear,2030,9,14,14,0.0
3567,DE_Nuclear,2030,9,15,15,0.0
3568,DE_Nuclear,2030,9,16,16,0.0
3569,DE_Nuclear,2030,9,17,17,0.0
3570,DE_Nuclear,2030,9,18,18,0.0
3571,DE_Nuclear,2030,9,19,19,0.0
3572,DE_Nuclear,2030,9,20,20,0.0
3573,DE_Nuclear,2030,9,21,21,0.0
3574,DE_Nuclear,2030,9,22,22,0.0
3575,DE_Nuclear,2030,9,23,23,0.0
3576,DE_Nuclear,2030,9,24,24,0.0
3577,DE_Nuclear,2030,10,1,1,0.0
3578,DE_Nuclear,2030,10,2,2,0.0
3579,DE_Nuclear,2030,10,3,3,0.0
3580,DE_Nuclear,2030,10,4,4,0.0
3581,DE_Nuclear,2030,10,5,5,0.0
3582,DE_Nuclear,2030,10,6,6,0.0
3583,DE_Nuclear,2030,10,7,7,0.0
3584,DE_Nuclear,2030,10,8,8,0.0
3585,DE_Nuclear,2030,10,9,9,0.0
3586,DE_Nuclear,2030,10,10,10,0.0
3587,DE_Nuclear,2030,10,11,11,0.0
3588,DE_Nuclear,2030,10,12,12,0.0
3589,DE_Nuclear,2030,10,13,13,0.0
3590,DE_Nuclear,2030,10,14,14,0.0
3591,DE_Nuclear,2030,10,15,15,0.0
3592,DE_Nuclear,2030,10,16,16,0.0
3593,DE_Nuclear,2030,10,17,17,0.0
3594,DE_Nuclear,2030,10,18,18,0.0
3595,DE_Nuclear,2030,10,19,19,0.0
3596,DE_Nuclear,2030,10,20,20,0.0
3597,DE_Nuclear,2030,10,21,21,0.0
3598,DE_Nuclear,2030,10,22,22,0.0
3599,DE_Nuclear,2030,10,23,23,0.0
3600,DE_Nuclear,2030,10,24,24,0.0
3601,DE_OCGT,2030,1,1,1,0.0
3602,DE_OCGT,2030,1,2,2,0.0
3603,DE_OCGT,2030,1,3,3,0.0
3604,DE_OCGT,2030,1,4,4,0.0
3605,DE_OCGT,2030,1,5,5,0.0
3606,DE_OCGT,2030,1,6,6,0.0
3607,DE_OCGT,2030,1,7,7,0.0
3608,DE_OCGT,2030,1,8,8,0.0
3609,DE_OCGT,2030,1,9,9,0.0
3610,DE_OCGT,2030,1,10,10,0.0
3611,DE_OCGT,2030,1,11,11,0.0
3612,DE_OCGT,2030,1,12,12,0.0
3613,DE_OCGT,2030,1,13,13,0.0
3614,DE_OCGT,2030,1,14,14,0.0
3615,DE_OCGT,2030,1,15,15,0.0
3616,DE_OCGT,2030,1,16,16,0.0
3617,DE_OCGT,2030,1,17,17,0.0
3618,DE_OCGT,2030,1,18,18,0.0
3619,DE_OCGT,2030,1,19,19,0.0
3620,DE_OCGT,2030,1,20,20,0.0
3621,DE_OCGT,2030,1,21,21,0.0
3622,DE_OCGT,2030,1,22,22,0.0
3623,DE_OCGT,2030,1,23,23,0.0
3624,DE_OCGT,2030,1,24,24,0.0
3625,DE_OCGT,2030,2,1,1,0.0
3626,DE_OCGT,2030,2,2,2,0.0
3627,DE_OCGT,2030,2,3,3,0.0
3628,DE_OCGT,2030,2,4,4,0.0
3629,DE_OCGT,2030,2,5,5,0.0
3630,DE_OCGT,2030,2,6,6,0.0
3631,DE_OCGT,2030,2,7,7,0.0
3632,DE_OCGT,2030,2,8,8,0.0
3633,DE_OCGT,2030,2,9,9,0.0
3634,DE_OCGT,2030,2,10,10,0.0
3635,DE_OCGT,2030,2,11,11,0.0
3636,DE_OCGT,2030,2,12,12,0.0
3637,DE_OCGT,2030,2,13,13,0.0
3638,DE_OCGT,2030,2,14,14,0.0
3639,DE_OCGT,2030,2,15,15,0.0
3640,DE_OCGT,2030,2,16,16,0.0
3641,DE_OCGT,2030,2,17,17,0.0
3642,DE_OCGT,2030,2,18,18,0.0
3643,DE_OCGT,2030,2,19,19,0.0
3644,DE_OCGT,2030,2,20,20,0.0
3645,DE_OCGT,2030,2,21,21,0.0
3646,DE_OCGT,2030,2,22,22,0.0
3647,DE_OCGT,2030,2,23,23,0.0
3648,DE_OCGT,2030,2,24,24,0.0
3649,DE_OCGT,2030,3,1,1,0.0
3650,DE_OCGT,2030,3,2,2,0.0
3651,DE_OCGT,2030,3,3,3,0.0
3652,DE_OCGT,2030,3,4,4,0.0
3653,DE_OCGT,2030,3,5,5,0.0
3654,DE_OCGT,2030,3,6,6,0.0
3655,DE_OCGT,2030,3,7,7,0.0
3656,DE_OCGT,2030,3,8,8,0.0
3657,DE_OCGT,2030,3,9,9,0.0
3658,DE_OCGT,2030,3,10,10,0.0
3659,DE_OCGT,2030,3,11,11,0.0
3660,DE_OCGT,2030,3,12,12,0.0
3661,DE_OCGT,2030,3,13,13,0.0
3662,DE_OCGT,2030,3,14,14,0.0
3663,DE_OCGT,2030,3,15,15,0.0
3664,DE_OCGT,2030,3,16,16,0.0
3665,DE_OCGT,2030,3,17,17,0.0
3666,DE_OCGT,2030,3,18,18,0.0
3667,DE_OCGT,2030,3,19,19,0.0
3668,DE_OCGT,2030,3,20,20,0.0
3669,DE_OCGT,2030,3,21,21,0.0
3670,DE_OCGT,2030,3,22,22,0.0
3671,DE_OCGT,2030,3,23,23,0.0
3672,DE_OCGT,2030,3,24,24,0.0
3673,DE_OCGT,2030,4,1,1,0.0
3674,DE_OCGT,2030,4,2,2,0.0
3675,DE_OCGT,2030,4,3,3,0.0
3676,DE_OCGT,2030,4,4,4,0.0
3677,DE_OCGT,2030,4,5,5,0.0
3678,DE_OCGT,2030,4,6,6,0.0
3679,DE_OCGT,2030,4,7,7,0.0
3680,DE_OCGT,2030,4,8,8,0.0
3681,DE_OCGT,2030,4,9,9,0.0
3682,DE_OCGT,2030,4,10,10,0.0
3683,DE_OCGT,2030,4,11,11,0.0
3684,DE_OCGT,2030,4,12,12,0.0
3685,DE_OCGT,2030,4,13,13,0.0
3686,DE_OCGT,2030,4,14,14,0.0
3687,DE_OCGT,2030,4,15,15,0.0
3688,DE_OCGT,2030,4,16,16,0.0
3689,DE_OCGT,2030,4,17,17,0.0
3690,DE_OCGT,2030,4,18,18,0.0
3691,DE_OCGT,2030,4,19,19,0.0
3692,DE_OCGT,2030,4,20,20,0.0
3693,DE_OCGT,2030,4,21,21,0.0
3694,DE_OCGT,2030,4,22,22,0.0
3695,DE_OCGT,2030,4,23,23,0.0
3696,DE_OCGT,2030,4,24,24,0.0
3697,DE_OCGT,2030,5,1,1,0.0
3698,DE_OCGT,2030,5,2,2,0.0
3699,DE_OCGT,2030,5,3,3,0.0
3700,DE_OCGT,2030,5,4,4,0.0
3701,DE_OCGT,2030,5,5,5,0.0
3702,DE_OCGT,2030,5,6,6,0.0
3703,DE_OCGT,2030,5,7,7,0.0
3704,DE_OCGT,2030,5,8,8,0.0
3705,DE_OCGT,2030,5,9,9,0.0
3706,DE_OCGT,2030,5,10,10,0.0
3707,DE_OCGT,2030,5,11,11,0.0
3708,DE_OCGT,2030,5,12,12,0.0
3709,DE_OCGT,2030,5,13,13,0.0
3710,DE_OCGT,2030,5,14,14,0.0
3711,DE_OCGT,2030,5,15,15,0.0
3712,DE_OCGT,2030,5,16,16,0.0
3713,DE_OCGT,2030,5,17,17,0.0
3714,DE_OCGT,2030,5,18,18,0.0
3715,DE_OCGT,2030,5,19,19,0.0
3716,DE_OCGT,2030,5,20,20,0.0
3717,DE_OCGT,2030,5,21,21,0.0
3718,DE_OCGT,2030,5,22,22,0.0
3719,DE_OCGT,2030,5,23,23,0.0
3720,DE_OCGT,2030,5,24,24,0.0
3721,DE_OCGT,2030,6,1,1,0.0
3722,DE_OCGT,2030,6,2,2,0.0
3723,DE_OCGT,2030,6,3,3,0.0
3724,DE_OCGT,2030,6,4,4,0.0
3725,DE_OCGT,2030,6,5,5,0.0
3726,DE_OCGT,2030,6,6,6,0.0
3727,DE_OCGT,2030,6,7,7,0.0
3728,DE_OCGT,2030,6,8,8,0.0
3729,DE_OCGT,2030,6,9,9,0.0
3730,DE_OCGT,2030,6,10,10,0.0
3731,DE_OCGT,2030,6,11,11,0.0
3732,DE_OCGT,2030,6,12,12,0.0
3733,DE_OCGT,2030,6,13,13,0.0
3734,DE_OCGT,2030,6,14,14,0.0
3735,DE_OCGT,2030,6,15,15,0.0
3736,DE_OCGT,2030,6,16,16,0.0
3737,DE_OCGT,2030,6,17,17,0.0
3738,DE_OCGT,2030,6,18,18,0.0
3739,DE_OCGT,2030,6,19,19,0.0
3740,DE_OCGT,2030,6,20,20,0.0
3741,DE_OCGT,2030,6,21,21,0.0
3742,DE_OCGT,2030,6,22,22,0.0
3743,DE_OCGT,2030,6,23,23,0.0
3744,DE_OCGT,2030,6,24,24,0.0
3745,DE_OCGT,2030,7,1,1,0.0
3746,DE_OCGT,2030,7,2,2,0.0
3747,DE_OCGT,2030,7,3,3,0.0
3748,DE_OCGT,2030,7,4,4,0.0
3749,DE_OCGT,2030,7,5,5,0.0
3750,DE_OCGT,2030,7,6,6,0.0
3751,DE_OCGT,2030,7,7,7,0.0
3752,DE_OCGT,2030,7,8,8,0.0
3753,DE_OCGT,2030,7,9,9,0.0
3754,DE_OCGT,2030,7,10,10,0.0
3755,DE_OCGT,2030,7,11,11,0.0
3756,DE_OCGT,2030,7,12,12,0.0
3757,DE_OCGT,2030,7,13,13,0.0
3758,DE_OCGT,2030,7,14,14,0.0
3759,DE_OCGT,2030,7,15,15,0.0
3760,DE_OCGT,2030,7,16,16,0.0
3761,DE_OCGT,2030,7,17,17,0.0
3762,DE_OCGT,2030,7,18,18,0.0
3763,DE_OCGT,2030,7,19,19,0.0
3764,DE_OCGT,2030,7,20,20,0.0
3765,DE_OCGT,2030,7,21,21,0.0
3766,DE_OCGT,2030,7,22,22,0.0
3767,DE_OCGT,2030,7,23,23,0.0
3768,DE_OCGT,2030,7,24,24,0.0
3769,DE_OCGT,2030,8,1,1,0.0
3770,DE_OCGT,2030,8,2,2,0.0
3771,DE_OCGT,2030,8,3,3,0.0
3772,DE_OCGT,2030,8,4,4,0.0
3773,DE_OCGT,2030,8,5,5,0.0
3774,DE_OCGT,2030,8,6,6,0.0
3775,DE_OCGT,2030,8,7,7,0.0
3776,DE_OCGT,2030,8,8,8,0.0
3777,DE_OCGT,2030,8,9,9,0.0
3778,DE_OCGT,2030,8,10,10,0.0
3779,DE_OCGT,2030,8,11,11,0.0
3780,DE_OCGT,2030,8,12,12,0.0
3781,DE_OCGT,2030,8,13,13,0.0
3782,DE_OCGT,2030,8,14,14,0.0
3783,DE_OCGT,2030,8,15,15,0.0
3784,DE_OCGT,2030,8,16,16,0.0
3785,DE_OCGT,2030,8,17,17,0.0
3786,DE_OCGT,2030,8,18,18,0.0
3787,DE_OCGT,2030,8,19,19,0.0
3788,DE_OCGT,2030,8,20,20,0.0
3789,DE_OCGT,2030,8,21,21,0.0
3790,DE_OCGT,2030,8,22,22,0.0
3791,DE_OCGT,2030,8,23,23,0.0
3792,DE_OCGT,2030,8,24,24,0.0
3793,DE_OCGT,2030,9,1,1,0.0
3794,DE_OCGT,2030,9,2,2,0.0
3795,DE_OCGT,2030,9,3,3,0.0
3796,DE_OCGT,2030,9,4,4,0.0
3797,DE_OCGT,2030,9,5,5,0.0
3798,DE_OCGT,2030,9,6,6,0.0
3799,DE_OCGT,2030,9,7,7,0.0
3800,DE_OCGT,2030,9,8,8,0.0
3801,DE_OCGT,2030,9,9,9,0.0
3802,DE_OCGT,2030,9,10,10,0.0
3803,DE_OCGT,2030,9,11,11,0.0
3804,DE_OCGT,2030,9,12,12,0.0
3805,DE_OCGT,2030,9,13,13,0.0
3806,DE_OCGT,2030,9,14,14,0.0
3807,DE_OCGT,2030,9,15,15,0.0
3808,DE_OCGT,2030,9,16,16,0.0
3809,DE_OCGT,2030,9,17,17,0.0
3810,DE_OCGT,2030,9,18,18,0.0
3811,DE_OCGT,2030,9,19,19,0.0
3812,DE_OCGT,2030,9,20,20,0.0
3813,DE_OCGT,2030,9,21,21,0.0
3814,DE_OCGT,2030,9,22,22,0.0
3815,DE_OCGT,2030,9,23,23,0.0
3816,DE_OCGT,2030,9,24,24,0.0
3817,DE_OCGT,2030,10,1,1,0.0
3818,DE_OCGT,2030,10,2,2,0.0
3819,DE_OCGT,2030,10,3,3,0.0
3820,DE_OCGT,2030,10,4,4,0.0
3821,DE_OCGT,2030,10,5,5,0.0
3822,DE_OCGT,2030,10,6,6,0.0
3823,DE_OCGT,2030,10,7,7,0.0
3824,DE_OCGT,2030,10,8,8,0.0
3825,DE_OCGT,2030,10,9,9,0.0
3826,DE_OCGT,2030,10,10,10,0.0
3827,DE_OCGT,2030,10,11,11,0.0
3828,DE_OCGT,2030,10,12,12,0.0
3829,DE_OCGT,2030,10,13,13,0.0
3830,DE_OCGT,2030,10,14,14,0.0
3831,DE_OCGT,2030,10,15,15,0.0
3832,DE_OCGT,2030,10,16,16,0.0
3833,DE_OCGT,2030,10,17,17,0.0
3834,DE_OCGT,2030,10,18,18,0.0
3835,DE_OCGT,2030,10,19,19,0.0
3836,DE_OCGT,2030,10,20,20,0.0
3837,DE_OCGT,2030,10,21,21,0.0
3838,DE_OCGT,2030,10,22,22,0.0
3839,DE_OCGT,2030,10,23,23,0.0
3840,DE_OCGT,2030,10,24,24,0.0
3841,FR_CCGT,2030,1,1,1,0.0
3842,FR_CCGT,2030,1,2,2,0.0
3843,FR_CCGT,2030,1,3,3,0.0
3844,FR_CCGT,2030,1,4,4,0.0
3845,FR_CCGT,2030,1,5,5,0.0
3846,FR_CCGT,2030,1,6,6,0.0
3847,FR_CCGT,2030,1,7,7,0.0
3848,FR_CCGT,2030,1,8,8,0.0
3849,FR_CCGT,2030,1,9,9,0.0
3850,FR_CCGT,2030,1,10,10,0.0
3851,FR_CCGT,2030,1,11,11,0.0
3852,FR_CCGT,2030,1,12,12,0.0
3853,FR_CCGT,2030,1,13,13,0.0
3854,FR_CCGT,2030,1,14,14,0.0
3855,FR_CCGT,2030,1,15,15,0.0
