id,asset,year,rep_period,time_block_start,time_block_end,solution
133,CH_Battery,2030,3,1,4,2155.3428377577184
134,CH_Battery,2030,3,5,8,0.0
135,CH_Battery,2030,3,9,12,331.50464215313605
136,CH_Battery,2030,3,13,16,3658.5075730336466
137,CH_Battery,2030,3,17,20,0.0
138,CH_Battery,2030,3,21,24,0.0
139,CH_Battery,2030,4,1,4,1706.8623995661019
140,CH_Battery,2030,4,5,8,0.0
141,CH_Battery,2030,4,9,12,2650.485612645417
142,CH_Battery,2030,4,13,16,3140.849005042654
143,CH_Battery,2030,4,17,20,3658.5075730336466
144,CH_Battery,2030,4,21,24,0.0
145,CH_Battery,2030,5,1,4,503.35480653837175
146,CH_Battery,2030,5,5,8,0.0
147,CH_Battery,2030,5,9,12,0.0
148,CH_Battery,2030,5,13,16,3658.5075730336466
149,CH_Battery,2030,5,17,20,1471.7106926344604
150,CH_Battery,2030,5,21,24,0.0
151,CH_Battery,2030,6,1,4,0.0
152,CH_Battery,2030,6,5,8,0.0
153,CH_Battery,2030,6,9,12,0.0
154,CH_Battery,2030,6,13,16,3658.5075730336466
155,CH_Battery,2030,6,17,20,1157.886748233168
156,CH_Battery,2030,6,21,24,0.0
157,CH_Battery,2030,7,1,4,3658.5075730336466
158,CH_Battery,2030,7,5,8,0.0
159,CH_Battery,2030,7,9,12,0.0
160,CH_Battery,2030,7,13,16,3658.5075730336466
161,CH_Battery,2030,7,17,20,2782.1185513762384
162,CH_Battery,2030,7,21,24,0.0
163,CH_Battery,2030,8,1,4,3658.5075730336466
164,CH_Battery,2030,8,5,8,0.0
165,CH_Battery,2030,8,9,12,0.0
166,CH_Battery,2030,8,13,16,3658.5075730336466
167,CH_Battery,2030,8,17,20,2155.7738999234416
168,CH_Battery,2030,8,21,24,0.0
169,CH_Battery,2030,9,1,4,2725.3307178730315
170,CH_Battery,2030,9,5,8,0.0
171,CH_Battery,2030,9,9,12,0.0
172,CH_Battery,2030,9,13,16,3658.5075730336466
173,CH_Battery,2030,9,17,20,1627.4283806538515
174,CH_Battery,2030,9,21,24,0.0
175,CH_Battery,2030,10,1,4,3658.5075730336466
176,CH_Battery,2030,10,5,8,0.0
177,CH_Battery,2030,10,9,12,0.0
178,CH_Battery,2030,10,13,16,3658.5075730336466
179,CH_Battery,2030,10,17,20,0.0
180,CH_Battery,2030,10,21,24,0.0
181,DE_Battery,2030,1,1,4,2009.2854723017954
182,DE_Battery,2030,1,5,8,2009.2854723017954
183,DE_Battery,2030,1,9,12,0.0
184,DE_Battery,2030,1,13,16,2009.2854723017954
185,DE_Battery,2030,1,17,20,0.0
186,DE_Battery,2030,1,21,24,0.0
187,DE_Battery,2030,2,1,4,1889.7280150998995
188,DE_Battery,2030,2,5,8,0.0
189,DE_Battery,2030,2,9,12,1073.4259316571174
190,DE_Battery,2030,2,13,16,715.6172877714116
191,DE_Battery,2030,2,17,20,0.0
192,DE_Battery,2030,2,21,24,0.0
193,DE_Battery,2030,3,1,4,934.5291092079055
194,DE_Battery,2030,3,5,8,2009.2854723017954
195,DE_Battery,2030,3,9,12,0.0
196,DE_Battery,2030,3,13,16,2009.2854723017954
197,DE_Battery,2030,3,17,20,0.0
198,DE_Battery,2030,3,21,24,0.0
199,DE_Battery,2030,4,1,4,2009.2854723017954
200,DE_Battery,2030,4,5,8,0.0
201,DE_Battery,2030,4,9,12,0.0
202,DE_Battery,2030,4,13,16,0.0
203,DE_Battery,2030,4,17,20,0.0
204,DE_Battery,2030,4,21,24,0.0
205,DE_Battery,2030,5,1,4,0.0
206,DE_Battery,2030,5,5,8,2009.2854723017954
207,DE_Battery,2030,5,9,12,2009.2854723017954
208,DE_Battery,2030,5,13,16,1339.523648201197
209,DE_Battery,2030,5,17,20,0.0
210,DE_Battery,2030,5,21,24,0.0
211,DE_Battery,2030,6,1,4,0.0
212,DE_Battery,2030,6,5,8,0.0
213,DE_Battery,2030,6,9,12,0.0
214,DE_Battery,2030,6,13,16,0.0
215,DE_Battery,2030,6,17,20,0.0
216,DE_Battery,2030,6,21,24,0.0
217,DE_Battery,2030,7,1,4,2009.2854723017954
218,DE_Battery,2030,7,5,8,0.0
219,DE_Battery,2030,7,9,12,0.0
220,DE_Battery,2030,7,13,16,2009.2854723017954
221,DE_Battery,2030,7,17,20,0.0
222,DE_Battery,2030,7,21,24,0.0
223,DE_Battery,2030,8,1,4,0.0
224,DE_Battery,2030,8,5,8,0.0
225,DE_Battery,2030,8,9,12,0.0
226,DE_Battery,2030,8,13,16,0.0
227,DE_Battery,2030,8,17,20,0.0
228,DE_Battery,2030,8,21,24,0.0
229,DE_Battery,2030,9,1,4,2009.2854723017954
230,DE_Battery,2030,9,5,8,1873.7434733503296
231,DE_Battery,2030,9,9,12,0.0
232,DE_Battery,2030,9,13,16,2009.2854723017954
233,DE_Battery,2030,9,17,20,2009.2854723017954
234,DE_Battery,2030,9,21,24,0.0
235,DE_Battery,2030,10,1,4,2009.2854723017954
236,DE_Battery,2030,10,5,8,0.0
237,DE_Battery,2030,10,9,12,0.0
238,DE_Battery,2030,10,13,16,2009.2854723017954
239,DE_Battery,2030,10,17,20,0.0
240,DE_Battery,2030,10,21,24,0.0
241,FR_Battery,2030,1,1,4,813.697436686527
242,FR_Battery,2030,1,5,8,813.697436686527
243,FR_Battery,2030,1,9,12,0.0
244,FR_Battery,2030,1,13,16,813.697436686527
245,FR_Battery,2030,1,17,20,813.697436686527
246,FR_Battery,2030,1,21,24,0.0
247,FR_Battery,2030,2,1,4,0.0
248,FR_Battery,2030,2,5,8,737.3048497829586
249,FR_Battery,2030,2,9,12,445.0450117950477
250,FR_Battery,2030,2,13,16,813.697436686527
251,FR_Battery,2030,2,17,20,813.697436686527
252,FR_Battery,2030,2,21,24,0.0
253,FR_Battery,2030,3,1,4,245.7682832609862
254,FR_Battery,2030,3,5,8,0.0
255,FR_Battery,2030,3,9,12,737.3048497829586
256,FR_Battery,2030,3,13,16,813.697436686527
257,FR_Battery,2030,3,17,20,76.39258690356837
258,FR_Battery,2030,3,21,24,0.0
259,FR_Battery,2030,4,1,4,245.7682832609862
260,FR_Battery,2030,4,5,8,0.0
261,FR_Battery,2030,4,9,12,0.0
262,FR_Battery,2030,4,13,16,86.76367333134522
263,FR_Battery,2030,4,17,20,766.2260742267404
264,FR_Battery,2030,4,21,24,0.0
265,FR_Battery,2030,5,1,4,0.0
266,FR_Battery,2030,5,5,8,0.0
267,FR_Battery,2030,5,9,12,0.0
268,FR_Battery,2030,5,13,16,0.0
269,FR_Battery,2030,5,17,20,0.0
270,FR_Battery,2030,5,21,24,0.0
271,FR_Battery,2030,6,1,4,813.697436686527
272,FR_Battery,2030,6,5,8,813.697436686527
273,FR_Battery,2030,6,9,12,0.0
274,FR_Battery,2030,6,13,16,0.0
275,FR_Battery,2030,6,17,20,737.3048497829586
276,FR_Battery,2030,6,21,24,0.0
277,FR_Battery,2030,7,1,4,813.697436686527
278,FR_Battery,2030,7,5,8,813.697436686527
279,FR_Battery,2030,7,9,12,0.0
280,FR_Battery,2030,7,13,16,813.697436686527
281,FR_Battery,2030,7,17,20,813.697436686527
282,FR_Battery,2030,7,21,24,0.0
283,FR_Battery,2030,8,1,4,0.0
284,FR_Battery,2030,8,5,8,0.0
285,FR_Battery,2030,8,9,12,0.0
286,FR_Battery,2030,8,13,16,0.0
287,FR_Battery,2030,8,17,20,0.0
288,FR_Battery,2030,8,21,24,0.0
289,FR_Battery,2030,9,1,4,229.17776071070512
290,FR_Battery,2030,9,5,8,813.697436686527
291,FR_Battery,2030,9,9,12,0.0
292,FR_Battery,2030,9,13,16,813.697436686527
293,FR_Battery,2030,9,17,20,813.697436686527
294,FR_Battery,2030,9,21,24,0.0
295,FR_Battery,2030,10,1,4,813.697436686527
296,FR_Battery,2030,10,5,8,813.697436686527
297,FR_Battery,2030,10,9,12,0.0
298,FR_Battery,2030,10,13,16,813.697436686527
299,FR_Battery,2030,10,17,20,0.0
300,FR_Battery,2030,10,21,24,0.0
301,LU_Battery,2030,1,1,4,346.8185453064984
302,LU_Battery,2030,1,5,8,346.8185453064984
303,LU_Battery,2030,1,9,12,0.0
304,LU_Battery,2030,1,13,16,346.8185453064984
305,LU_Battery,2030,1,17,20,0.0
306,LU_Battery,2030,1,21,24,0.0
307,LU_Battery,2030,2,1,4,346.8185453064984
308,LU_Battery,2030,2,5,8,82.55634744007875
309,LU_Battery,2030,2,9,12,0.0
310,LU_Battery,2030,2,13,16,326.01625898141197
311,LU_Battery,2030,2,17,20,0.0
312,LU_Battery,2030,2,21,24,0.0
313,LU_Battery,2030,3,1,4,272.1740848750396
314,LU_Battery,2030,3,5,8,0.0
315,LU_Battery,2030,3,9,12,346.8185453064984
316,LU_Battery,2030,3,13,16,346.8185453064984
317,LU_Battery,2030,3,17,20,0.0
318,LU_Battery,2030,3,21,24,0.0
319,LU_Battery,2030,4,1,4,346.8185453064984
320,LU_Battery,2030,4,5,8,236.68901392347811
321,LU_Battery,2030,4,9,12,0.0
322,LU_Battery,2030,4,13,16,346.8185453064984
323,LU_Battery,2030,4,17,20,346.8185453064984
324,LU_Battery,2030,4,21,24,0.0
325,LU_Battery,2030,5,1,4,0.0
326,LU_Battery,2030,5,5,8,0.0
327,LU_Battery,2030,5,9,12,0.0
328,LU_Battery,2030,5,13,16,0.0
