id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
87,AT_CCGT,2030,1,19,21,0.0
88,AT_CCGT,2030,1,22,24,0.0
89,AT_CCGT,2030,2,1,3,0.0
90,AT_CCGT,2030,2,4,6,0.0
91,AT_CCGT,2030,2,7,9,0.0
92,AT_CCGT,2030,2,10,12,0.0
93,AT_CCGT,2030,2,13,15,0.0
94,AT_CCGT,2030,2,16,18,0.0
95,AT_CCGT,2030,2,19,21,0.0
96,AT_CCGT,2030,2,22,24,0.0
97,AT_CCGT,2030,3,1,3,0.0
98,AT_CCGT,2030,3,4,6,0.0
99,AT_CCGT,2030,3,7,9,0.0
100,AT_CCGT,2030,3,10,12,0.0
101,AT_CCGT,2030,3,13,15,0.0
102,AT_CCGT,2030,3,16,18,-1.5659999999999994
103,AT_CCGT,2030,3,19,21,-22.10626282266534
104,AT_CCGT,2030,3,22,24,0.0
105,AT_CCGT,2030,4,1,3,0.0
106,AT_CCGT,2030,4,4,6,0.0
107,AT_CCGT,2030,4,7,9,0.0
108,AT_CCGT,2030,4,10,12,0.0
109,AT_CCGT,2030,4,13,15,0.0
110,AT_CCGT,2030,4,16,18,0.0
111,AT_CCGT,2030,4,19,21,0.0
112,AT_CCGT,2030,4,22,24,0.0
113,AT_CCGT,2030,5,1,3,0.0
114,AT_CCGT,2030,5,4,6,0.0
115,AT_CCGT,2030,5,7,9,0.0
116,AT_CCGT,2030,5,10,12,0.0
117,AT_CCGT,2030,5,13,15,0.0
118,AT_CCGT,2030,5,16,18,0.0
119,AT_CCGT,2030,5,19,21,0.0
120,AT_CCGT,2030,5,22,24,0.0
121,AT_CCGT,2030,6,1,3,0.0
122,AT_CCGT,2030,6,4,6,0.0
123,AT_CCGT,2030,6,7,9,0.0
124,AT_CCGT,2030,6,10,12,0.0
125,AT_CCGT,2030,6,13,15,0.0
126,AT_CCGT,2030,6,16,18,0.0
127,AT_CCGT,2030,6,19,21,0.0
128,AT_CCGT,2030,6,22,24,0.0
129,AT_CCGT,2030,7,1,3,0.0
130,AT_CCGT,2030,7,4,6,0.0
131,AT_CCGT,2030,7,7,9,0.0
132,AT_CCGT,2030,7,10,12,0.0
133,AT_CCGT,2030,7,13,15,0.0
134,AT_CCGT,2030,7,16,18,0.0
135,AT_CCGT,2030,7,19,21,0.0
136,AT_CCGT,2030,7,22,24,0.0
137,AT_CCGT,2030,8,1,3,0.0
138,AT_CCGT,2030,8,4,6,0.0
139,AT_CCGT,2030,8,7,9,0.0
140,AT_CCGT,2030,8,10,12,0.0
141,AT_CCGT,2030,8,13,15,0.0
142,AT_CCGT,2030,8,16,18,0.0
143,AT_CCGT,2030,8,19,21,0.0
144,AT_CCGT,2030,8,22,24,0.0
145,AT_CCGT,2030,9,1,3,0.0
146,AT_CCGT,2030,9,4,6,0.0
147,AT_CCGT,2030,9,7,9,0.0
148,AT_CCGT,2030,9,10,12,0.0
149,AT_CCGT,2030,9,13,15,0.0
150,AT_CCGT,2030,9,16,18,0.0
151,AT_CCGT,2030,9,19,21,0.0
152,AT_CCGT,2030,9,22,24,0.0
153,AT_CCGT,2030,10,1,3,0.0
154,AT_CCGT,2030,10,4,6,0.0
155,AT_CCGT,2030,10,7,9,0.0
156,AT_CCGT,2030,10,10,12,-2.483999999999998
157,AT_CCGT,2030,10,13,15,0.0
158,AT_CCGT,2030,10,16,18,-2.483999999999998
159,AT_CCGT,2030,10,19,21,-2.483999999999999
160,AT_CCGT,2030,10,22,24,0.0
161,AT_Coal,2030,1,1,3,0.0
162,AT_Coal,2030,1,4,6,0.0
163,AT_Coal,2030,1,7,9,-2.4326999999999996
164,AT_Coal,2030,1,10,12,-2.4326999999999996
165,AT_Coal,2030,1,13,15,0.0
166,AT_Coal,2030,1,16,18,0.0
167,AT_Coal,2030,1,19,21,-2.4326999999999996
168,AT_Coal,2030,1,22,24,0.0
169,AT_Coal,2030,2,1,3,0.0
170,AT_Coal,2030,2,4,6,0.0
171,AT_Coal,2030,2,7,9,0.0
172,AT_Coal,2030,2,10,12,0.0
173,AT_Coal,2030,2,13,15,0.0
174,AT_Coal,2030,2,16,18,0.0
175,AT_Coal,2030,2,19,21,0.0
176,AT_Coal,2030,2,22,24,0.0
177,AT_Coal,2030,3,1,3,0.0
178,AT_Coal,2030,3,4,6,0.0
179,AT_Coal,2030,3,7,9,-2.897099999999999
180,AT_Coal,2030,3,10,12,0.0
181,AT_Coal,2030,3,13,15,-1.3311
182,AT_Coal,2030,3,16,18,-2.897099999999999
183,AT_Coal,2030,3,19,21,-23.43736282266534
184,AT_Coal,2030,3,22,24,-1.3311
185,AT_Coal,2030,4,1,3,0.0
186,AT_Coal,2030,4,4,6,0.0
187,AT_Coal,2030,4,7,9,0.0
188,AT_Coal,2030,4,10,12,0.0
189,AT_Coal,2030,4,13,15,0.0
190,AT_Coal,2030,4,16,18,0.0
191,AT_Coal,2030,4,19,21,0.0
192,AT_Coal,2030,4,22,24,0.0
193,AT_Coal,2030,5,1,3,0.0
194,AT_Coal,2030,5,4,6,0.0
195,AT_Coal,2030,5,7,9,0.0
196,AT_Coal,2030,5,10,12,0.0
197,AT_Coal,2030,5,13,15,0.0
198,AT_Coal,2030,5,16,18,0.0
199,AT_Coal,2030,5,19,21,0.0
200,AT_Coal,2030,5,22,24,0.0
201,AT_Coal,2030,6,1,3,0.0
202,AT_Coal,2030,6,4,6,0.0
203,AT_Coal,2030,6,7,9,0.0
204,AT_Coal,2030,6,10,12,0.0
205,AT_Coal,2030,6,13,15,0.0
206,AT_Coal,2030,6,16,18,0.0
207,AT_Coal,2030,6,19,21,0.0
208,AT_Coal,2030,6,22,24,0.0
209,AT_Coal,2030,7,1,3,0.0
210,AT_Coal,2030,7,4,6,0.0
211,AT_Coal,2030,7,7,9,-3.6962999999999995
212,AT_Coal,2030,7,10,12,0.0
213,AT_Coal,2030,7,13,15,0.0
214,AT_Coal,2030,7,16,18,-1.6983000000000001
215,AT_Coal,2030,7,19,21,-3.6962999999999995
216,AT_Coal,2030,7,22,24,0.0
217,AT_Coal,2030,8,1,3,0.0
218,AT_Coal,2030,8,4,6,0.0
219,AT_Coal,2030,8,7,9,0.0
220,AT_Coal,2030,8,10,12,0.0
221,AT_Coal,2030,8,13,15,0.0
222,AT_Coal,2030,8,16,18,0.0
223,AT_Coal,2030,8,19,21,0.0
224,AT_Coal,2030,8,22,24,0.0
225,AT_Coal,2030,9,1,3,0.0
226,AT_Coal,2030,9,4,6,0.0
227,AT_Coal,2030,9,7,9,0.0
228,AT_Coal,2030,9,10,12,0.0
229,AT_Coal,2030,9,13,15,0.0
230,AT_Coal,2030,9,16,18,0.0
231,AT_Coal,2030,9,19,21,0.0
232,AT_Coal,2030,9,22,24,0.0
233,AT_Coal,2030,10,1,3,0.0
234,AT_Coal,2030,10,4,6,-2.1114
235,AT_Coal,2030,10,7,9,-4.5954
236,AT_Coal,2030,10,10,12,-4.595399999999998
237,AT_Coal,2030,10,13,15,-2.1114
238,AT_Coal,2030,10,16,18,-4.595399999999998
239,AT_Coal,2030,10,19,21,-4.5954
240,AT_Coal,2030,10,22,24,0.0
241,AT_Nuclear,2030,1,1,3,-1.4787000000000003
242,AT_Nuclear,2030,1,4,6,-1.4787000000000003
243,AT_Nuclear,2030,1,7,9,-3.9114
244,AT_Nuclear,2030,1,10,12,-3.9114
245,AT_Nuclear,2030,1,13,15,-1.4787000000000003
246,AT_Nuclear,2030,1,16,18,-1.4787000000000003
247,AT_Nuclear,2030,1,19,21,-3.9114
248,AT_Nuclear,2030,1,22,24,-1.4787000000000003
249,AT_Nuclear,2030,2,1,3,0.0
250,AT_Nuclear,2030,2,4,6,0.0
251,AT_Nuclear,2030,2,7,9,-0.9207000000000001
252,AT_Nuclear,2030,2,10,12,-0.9207000000000001
253,AT_Nuclear,2030,2,13,15,0.0
254,AT_Nuclear,2030,2,16,18,0.0
255,AT_Nuclear,2030,2,19,21,0.0
256,AT_Nuclear,2030,2,22,24,0.0
257,AT_Nuclear,2030,3,1,3,-0.8091
258,AT_Nuclear,2030,3,4,6,-0.8091
259,AT_Nuclear,2030,3,7,9,-3.7061999999999995
260,AT_Nuclear,2030,3,10,12,-0.8091
261,AT_Nuclear,2030,3,13,15,-2.1402
262,AT_Nuclear,2030,3,16,18,-3.7061999999999995
263,AT_Nuclear,2030,3,19,21,-24.24646282266534
264,AT_Nuclear,2030,3,22,24,-2.1402
265,AT_Nuclear,2030,4,1,3,-0.6417
266,AT_Nuclear,2030,4,4,6,-0.6417
267,AT_Nuclear,2030,4,7,9,-0.6417
268,AT_Nuclear,2030,4,10,12,-0.6417
269,AT_Nuclear,2030,4,13,15,-0.6417
270,AT_Nuclear,2030,4,16,18,-0.6417
271,AT_Nuclear,2030,4,19,21,-0.6417
272,AT_Nuclear,2030,4,22,24,-0.6417
273,AT_Nuclear,2030,5,1,3,0.0
274,AT_Nuclear,2030,5,4,6,0.0
275,AT_Nuclear,2030,5,7,9,0.0
276,AT_Nuclear,2030,5,10,12,0.0
277,AT_Nuclear,2030,5,13,15,0.0
278,AT_Nuclear,2030,5,16,18,0.0
279,AT_Nuclear,2030,5,19,21,0.0
280,AT_Nuclear,2030,5,22,24,0.0
281,AT_Nuclear,2030,6,1,3,-0.5022
282,AT_Nuclear,2030,6,4,6,0.0
283,AT_Nuclear,2030,6,7,9,-0.5022
284,AT_Nuclear,2030,6,10,12,-0.5022
285,AT_Nuclear,2030,6,13,15,-0.5022
286,AT_Nuclear,2030,6,16,18,-0.5022
287,AT_Nuclear,2030,6,19,21,-0.5022
288,AT_Nuclear,2030,6,22,24,-0.5022
289,AT_Nuclear,2030,7,1,3,-1.0323000000000002
290,AT_Nuclear,2030,7,4,6,-1.0323000000000002
291,AT_Nuclear,2030,7,7,9,-4.7286
292,AT_Nuclear,2030,7,10,12,-1.0323000000000002
293,AT_Nuclear,2030,7,13,15,-1.0323000000000002
294,AT_Nuclear,2030,7,16,18,-2.7306000000000004
295,AT_Nuclear,2030,7,19,21,-4.7286
296,AT_Nuclear,2030,7,22,24,-1.0323000000000002
297,AT_Nuclear,2030,8,1,3,0.0
298,AT_Nuclear,2030,8,4,6,-0.8649000000000001
299,AT_Nuclear,2030,8,7,9,-0.8649000000000001
300,AT_Nuclear,2030,8,10,12,-0.8649000000000001
301,AT_Nuclear,2030,8,13,15,-0.8649000000000001
302,AT_Nuclear,2030,8,16,18,-0.8649000000000001
303,AT_Nuclear,2030,8,19,21,-0.8649000000000001
304,AT_Nuclear,2030,8,22,24,-0.8649000000000001
305,AT_Nuclear,2030,9,1,3,0.0
306,AT_Nuclear,2030,9,4,6,0.0
307,AT_Nuclear,2030,9,7,9,-1.1997000000000002
308,AT_Nuclear,2030,9,10,12,-1.1997000000000002
309,AT_Nuclear,2030,9,13,15,0.0
310,AT_Nuclear,2030,9,16,18,0.0
311,AT_Nuclear,2030,9,19,21,-1.1997000000000002
312,AT_Nuclear,2030,9,22,24,-1.1997000000000002
313,AT_Nuclear,2030,10,1,3,-1.2834
314,AT_Nuclear,2030,10,4,6,-3.3948
315,AT_Nuclear,2030,10,7,9,-5.878799999999999
316,AT_Nuclear,2030,10,10,12,-5.878799999999998
317,AT_Nuclear,2030,10,13,15,-3.3948
318,AT_Nuclear,2030,10,16,18,-5.878799999999998
319,AT_Nuclear,2030,10,19,21,-5.878799999999999
320,AT_Nuclear,2030,10,22,24,-1.2834
321,AT_OCGT,2030,1,1,3,0.0
322,AT_OCGT,2030,1,4,6,0.0
323,AT_OCGT,2030,1,7,9,0.0
324,AT_OCGT,2030,1,10,12,0.0
325,AT_OCGT,2030,1,13,15,0.0
326,AT_OCGT,2030,1,16,18,0.0
327,AT_OCGT,2030,1,19,21,0.0
328,AT_OCGT,2030,1,22,24,0.0
329,AT_OCGT,2030,2,1,3,0.0
330,AT_OCGT,2030,2,4,6,0.0
331,AT_OCGT,2030,2,7,9,0.0
332,AT_OCGT,2030,2,10,12,0.0
333,AT_OCGT,2030,2,13,15,0.0
334,AT_OCGT,2030,2,16,18,0.0
335,AT_OCGT,2030,2,19,21,0.0
336,AT_OCGT,2030,2,22,24,0.0
337,AT_OCGT,2030,3,1,3,0.0
338,AT_OCGT,2030,3,4,6,0.0
339,AT_OCGT,2030,3,7,9,0.0
340,AT_OCGT,2030,3,10,12,0.0
341,AT_OCGT,2030,3,13,15,0.0
342,AT_OCGT,2030,3,16,18,0.0
343,AT_OCGT,2030,3,19,21,-20.54026282266534
344,AT_OCGT,2030,3,22,24,0.0
345,AT_OCGT,2030,4,1,3,0.0
346,AT_OCGT,2030,4,4,6,0.0
347,AT_OCGT,2030,4,7,9,0.0
348,AT_OCGT,2030,4,10,12,0.0
349,AT_OCGT,2030,4,13,15,0.0
350,AT_OCGT,2030,4,16,18,0.0
351,AT_OCGT,2030,4,19,21,0.0
352,AT_OCGT,2030,4,22,24,0.0
353,AT_OCGT,2030,5,1,3,0.0
354,AT_OCGT,2030,5,4,6,0.0
355,AT_OCGT,2030,5,7,9,0.0
356,AT_OCGT,2030,5,10,12,0.0
357,AT_OCGT,2030,5,13,15,0.0
358,AT_OCGT,2030,5,16,18,0.0
359,AT_OCGT,2030,5,19,21,0.0
360,AT_OCGT,2030,5,22,24,0.0
361,AT_OCGT,2030,6,1,3,0.0
362,AT_OCGT,2030,6,4,6,0.0
363,AT_OCGT,2030,6,7,9,0.0
364,AT_OCGT,2030,6,10,12,0.0
365,AT_OCGT,2030,6,13,15,0.0
366,AT_OCGT,2030,6,16,18,0.0
367,AT_OCGT,2030,6,19,21,0.0
368,AT_OCGT,2030,6,22,24,0.0
369,AT_OCGT,2030,7,1,3,0.0
370,AT_OCGT,2030,7,4,6,0.0
371,AT_OCGT,2030,7,7,9,0.0
372,AT_OCGT,2030,7,10,12,0.0
373,AT_OCGT,2030,7,13,15,0.0
374,AT_OCGT,2030,7,16,18,0.0
375,AT_OCGT,2030,7,19,21,0.0
376,AT_OCGT,2030,7,22,24,0.0
377,AT_OCGT,2030,8,1,3,0.0
378,AT_OCGT,2030,8,4,6,0.0
379,AT_OCGT,2030,8,7,9,0.0
380,AT_OCGT,2030,8,10,12,0.0
381,AT_OCGT,2030,8,13,15,0.0
382,AT_OCGT,2030,8,16,18,0.0
383,AT_OCGT,2030,8,19,21,0.0
384,AT_OCGT,2030,8,22,24,0.0
385,AT_OCGT,2030,9,1,3,0.0
386,AT_OCGT,2030,9,4,6,0.0
387,AT_OCGT,2030,9,7,9,0.0
388,AT_OCGT,2030,9,10,12,0.0
389,AT_OCGT,2030,9,13,15,0.0
390,AT_OCGT,2030,9,16,18,0.0
391,AT_OCGT,2030,9,19,21,0.0
392,AT_OCGT,2030,9,22,24,0.0
393,AT_OCGT,2030,10,1,3,0.0
394,AT_OCGT,2030,10,4,6,0.0
395,AT_OCGT,2030,10,7,9,0.0
396,AT_OCGT,2030,10,10,12,0.0
397,AT_OCGT,2030,10,13,15,0.0
398,AT_OCGT,2030,10,16,18,0.0
399,AT_OCGT,2030,10,19,21,0.0
400,AT_OCGT,2030,10,22,24,0.0
401,AT_Solar,2030,1,1,3,-2.8143000000000002
402,AT_Solar,2030,1,4,6,-2.8143000000000002
403,AT_Solar,2030,1,7,9,-5.247
404,AT_Solar,2030,1,10,12,-5.247
405,AT_Solar,2030,1,13,15,-2.8143000000000002
406,AT_Solar,2030,1,16,18,-2.8143000000000002
407,AT_Solar,2030,1,19,21,-5.247
408,AT_Solar,2030,1,22,24,-2.8143000000000002
409,AT_Solar,2030,2,1,3,-0.198
410,AT_Solar,2030,2,4,6,-0.198
411,AT_Solar,2030,2,7,9,-1.7523
412,AT_Solar,2030,2,10,12,-1.7523
413,AT_Solar,2030,2,13,15,-0.198
414,AT_Solar,2030,2,16,18,-0.198
415,AT_Solar,2030,2,19,21,-0.198
416,AT_Solar,2030,2,22,24,-0.198
417,AT_Solar,2030,3,1,3,-1.5399
418,AT_Solar,2030,3,4,6,-1.5399
419,AT_Solar,2030,3,7,9,-4.436999999999999
420,AT_Solar,2030,3,10,12,-1.5399
421,AT_Solar,2030,3,13,15,-2.871
422,AT_Solar,2030,3,16,18,-4.436999999999999
423,AT_Solar,2030,3,19,21,-24.977262822665338
424,AT_Solar,2030,3,22,24,-2.871
425,AT_Solar,2030,4,1,3,-1.2213
426,AT_Solar,2030,4,4,6,-1.2213
427,AT_Solar,2030,4,7,9,-1.2213
428,AT_Solar,2030,4,10,12,-1.2213
429,AT_Solar,2030,4,13,15,-1.2213
430,AT_Solar,2030,4,16,18,-1.2213
431,AT_Solar,2030,4,19,21,-1.2213
432,AT_Solar,2030,4,22,24,-1.2213
433,AT_Solar,2030,5,1,3,-0.312
434,AT_Solar,2030,5,4,6,-0.312
435,AT_Solar,2030,5,7,9,-0.312
436,AT_Solar,2030,5,10,12,-0.312
437,AT_Solar,2030,5,13,15,-0.312
438,AT_Solar,2030,5,16,18,-0.312
439,AT_Solar,2030,5,19,21,-0.312
440,AT_Solar,2030,5,22,24,-0.312
441,AT_Solar,2030,6,1,3,-0.9558
442,AT_Solar,2030,6,4,6,-0.108
443,AT_Solar,2030,6,7,9,-0.9558
444,AT_Solar,2030,6,10,12,-0.9558
445,AT_Solar,2030,6,13,15,-0.9558
446,AT_Solar,2030,6,16,18,-0.9558
447,AT_Solar,2030,6,19,21,-0.9558
448,AT_Solar,2030,6,22,24,-0.9558
449,AT_Solar,2030,7,1,3,-1.9647000000000001
450,AT_Solar,2030,7,4,6,-1.9647000000000001
451,AT_Solar,2030,7,7,9,-5.661
452,AT_Solar,2030,7,10,12,-1.9647000000000001
453,AT_Solar,2030,7,13,15,-1.9647000000000001
454,AT_Solar,2030,7,16,18,-3.6630000000000003
455,AT_Solar,2030,7,19,21,-5.661
456,AT_Solar,2030,7,22,24,-1.9647000000000001
457,AT_Solar,2030,8,1,3,-0.186
458,AT_Solar,2030,8,4,6,-1.6461000000000001
459,AT_Solar,2030,8,7,9,-1.6461000000000001
460,AT_Solar,2030,8,10,12,-1.6461000000000001
461,AT_Solar,2030,8,13,15,-1.6461000000000001
462,AT_Solar,2030,8,16,18,-1.6461000000000001
463,AT_Solar,2030,8,19,21,-1.6461000000000001
464,AT_Solar,2030,8,22,24,-1.6461000000000001
465,AT_Solar,2030,9,1,3,-0.258
466,AT_Solar,2030,9,4,6,-0.258
467,AT_Solar,2030,9,7,9,-2.2833
468,AT_Solar,2030,9,10,12,-2.2833
469,AT_Solar,2030,9,13,15,-0.258
470,AT_Solar,2030,9,16,18,-0.258
471,AT_Solar,2030,9,19,21,-2.2833
472,AT_Solar,2030,9,22,24,-2.2833
473,AT_Solar,2030,10,1,3,-2.4426
474,AT_Solar,2030,10,4,6,-4.554
475,AT_Solar,2030,10,7,9,-7.037999999999999
476,AT_Solar,2030,10,10,12,-7.0379999999999985
477,AT_Solar,2030,10,13,15,-4.554
478,AT_Solar,2030,10,16,18,-7.0379999999999985
479,AT_Solar,2030,10,19,21,-7.037999999999999
480,AT_Solar,2030,10,22,24,-2.4426
481,AT_Wind_Offshore,2030,1,1,3,-2.4804000000000004
482,AT_Wind_Offshore,2030,1,4,6,-2.4804000000000004
483,AT_Wind_Offshore,2030,1,7,9,-4.9131
484,AT_Wind_Offshore,2030,1,10,12,-4.9131
485,AT_Wind_Offshore,2030,1,13,15,-2.4804000000000004
486,AT_Wind_Offshore,2030,1,16,18,-2.4804000000000004
487,AT_Wind_Offshore,2030,1,19,21,-4.9131
488,AT_Wind_Offshore,2030,1,22,24,-2.4804000000000004
489,AT_Wind_Offshore,2030,2,1,3,0.0
490,AT_Wind_Offshore,2030,2,4,6,0.0
491,AT_Wind_Offshore,2030,2,7,9,-1.5444
492,AT_Wind_Offshore,2030,2,10,12,-1.5444
493,AT_Wind_Offshore,2030,2,13,15,0.0
494,AT_Wind_Offshore,2030,2,16,18,0.0
495,AT_Wind_Offshore,2030,2,19,21,0.0
496,AT_Wind_Offshore,2030,2,22,24,0.0
497,AT_Wind_Offshore,2030,3,1,3,-1.3572
498,AT_Wind_Offshore,2030,3,4,6,-1.3572
499,AT_Wind_Offshore,2030,3,7,9,-4.2543
500,AT_Wind_Offshore,2030,3,10,12,-1.3572
501,AT_Wind_Offshore,2030,3,13,15,-2.6883
502,AT_Wind_Offshore,2030,3,16,18,-4.2543
503,AT_Wind_Offshore,2030,3,19,21,-24.794562822665338
504,AT_Wind_Offshore,2030,3,22,24,-2.6883
505,AT_Wind_Offshore,2030,4,1,3,-1.0764
506,AT_Wind_Offshore,2030,4,4,6,-1.0764
507,AT_Wind_Offshore,2030,4,7,9,-1.0764
508,AT_Wind_Offshore,2030,4,10,12,-1.0764
509,AT_Wind_Offshore,2030,4,13,15,-1.0764
510,AT_Wind_Offshore,2030,4,16,18,-1.0764
511,AT_Wind_Offshore,2030,4,19,21,-1.0764
512,AT_Wind_Offshore,2030,4,22,24,-1.0764
513,AT_Wind_Offshore,2030,5,1,3,0.0
514,AT_Wind_Offshore,2030,5,4,6,0.0
515,AT_Wind_Offshore,2030,5,7,9,0.0
516,AT_Wind_Offshore,2030,5,10,12,0.0
517,AT_Wind_Offshore,2030,5,13,15,0.0
518,AT_Wind_Offshore,2030,5,16,18,0.0
519,AT_Wind_Offshore,2030,5,19,21,0.0
520,AT_Wind_Offshore,2030,5,22,24,0.0
521,AT_Wind_Offshore,2030,6,1,3,-0.8424
522,AT_Wind_Offshore,2030,6,4,6,0.0
523,AT_Wind_Offshore,2030,6,7,9,-0.8424
524,AT_Wind_Offshore,2030,6,10,12,-0.8424
525,AT_Wind_Offshore,2030,6,13,15,-0.8424
526,AT_Wind_Offshore,2030,6,16,18,-0.8424
527,AT_Wind_Offshore,2030,6,19,21,-0.8424
528,AT_Wind_Offshore,2030,6,22,24,-0.8424
529,AT_Wind_Offshore,2030,7,1,3,-1.7316000000000003
530,AT_Wind_Offshore,2030,7,4,6,-1.7316000000000003
531,AT_Wind_Offshore,2030,7,7,9,-5.427899999999999
532,AT_Wind_Offshore,2030,7,10,12,-1.7316000000000003
533,AT_Wind_Offshore,2030,7,13,15,-1.7316000000000003
534,AT_Wind_Offshore,2030,7,16,18,-3.4299000000000004
535,AT_Wind_Offshore,2030,7,19,21,-5.427899999999999
536,AT_Wind_Offshore,2030,7,22,24,-1.7316000000000003
537,AT_Wind_Offshore,2030,8,1,3,0.0
538,AT_Wind_Offshore,2030,8,4,6,-1.4508
539,AT_Wind_Offshore,2030,8,7,9,-1.4508
540,AT_Wind_Offshore,2030,8,10,12,-1.4508
541,AT_Wind_Offshore,2030,8,13,15,-1.4508
542,AT_Wind_Offshore,2030,8,16,18,-1.4508
543,AT_Wind_Offshore,2030,8,19,21,-1.4508
544,AT_Wind_Offshore,2030,8,22,24,-1.4508
545,AT_Wind_Offshore,2030,9,1,3,0.0
546,AT_Wind_Offshore,2030,9,4,6,0.0
547,AT_Wind_Offshore,2030,9,7,9,-2.0124
548,AT_Wind_Offshore,2030,9,10,12,-2.0124
549,AT_Wind_Offshore,2030,9,13,15,0.0
550,AT_Wind_Offshore,2030,9,16,18,0.0
551,AT_Wind_Offshore,2030,9,19,21,-2.0124
552,AT_Wind_Offshore,2030,9,22,24,-2.0124
553,AT_Wind_Offshore,2030,10,1,3,-2.1528
554,AT_Wind_Offshore,2030,10,4,6,-4.264200000000001
555,AT_Wind_Offshore,2030,10,7,9,-6.7482
556,AT_Wind_Offshore,2030,10,10,12,-6.748199999999999
557,AT_Wind_Offshore,2030,10,13,15,-4.264200000000001
558,AT_Wind_Offshore,2030,10,16,18,-6.748199999999999
559,AT_Wind_Offshore,2030,10,19,21,-6.7482
560,AT_Wind_Offshore,2030,10,22,24,-2.1528
561,AT_Wind_Onshore,2030,1,1,3,-2.4963
562,AT_Wind_Onshore,2030,1,4,6,-2.4963
563,AT_Wind_Onshore,2030,1,7,9,-4.929
564,AT_Wind_Onshore,2030,1,10,12,-4.929
565,AT_Wind_Onshore,2030,1,13,15,-2.4963
566,AT_Wind_Onshore,2030,1,16,18,-2.4963
567,AT_Wind_Onshore,2030,1,19,21,-4.929
568,AT_Wind_Onshore,2030,1,22,24,-2.4963
569,AT_Wind_Onshore,2030,2,1,3,0.0
570,AT_Wind_Onshore,2030,2,4,6,0.0
571,AT_Wind_Onshore,2030,2,7,9,-1.5543
572,AT_Wind_Onshore,2030,2,10,12,-1.5543
573,AT_Wind_Onshore,2030,2,13,15,0.0
574,AT_Wind_Onshore,2030,2,16,18,0.0
575,AT_Wind_Onshore,2030,2,19,21,0.0
576,AT_Wind_Onshore,2030,2,22,24,0.0
577,AT_Wind_Onshore,2030,3,1,3,-1.3659000000000001
578,AT_Wind_Onshore,2030,3,4,6,-1.3659000000000001
579,AT_Wind_Onshore,2030,3,7,9,-4.262999999999999
580,AT_Wind_Onshore,2030,3,10,12,-1.3659000000000001
581,AT_Wind_Onshore,2030,3,13,15,-2.697
582,AT_Wind_Onshore,2030,3,16,18,-4.262999999999999
583,AT_Wind_Onshore,2030,3,19,21,-24.80326282266534
584,AT_Wind_Onshore,2030,3,22,24,-2.697
585,AT_Wind_Onshore,2030,4,1,3,-1.0833
586,AT_Wind_Onshore,2030,4,4,6,-1.0833
587,AT_Wind_Onshore,2030,4,7,9,-1.0833
588,AT_Wind_Onshore,2030,4,10,12,-1.0833
589,AT_Wind_Onshore,2030,4,13,15,-1.0833
590,AT_Wind_Onshore,2030,4,16,18,-1.0833
591,AT_Wind_Onshore,2030,4,19,21,-1.0833
592,AT_Wind_Onshore,2030,4,22,24,-1.0833
593,AT_Wind_Onshore,2030,5,1,3,0.0
594,AT_Wind_Onshore,2030,5,4,6,0.0
595,AT_Wind_Onshore,2030,5,7,9,0.0
596,AT_Wind_Onshore,2030,5,10,12,0.0
597,AT_Wind_Onshore,2030,5,13,15,0.0
598,AT_Wind_Onshore,2030,5,16,18,0.0
599,AT_Wind_Onshore,2030,5,19,21,0.0
600,AT_Wind_Onshore,2030,5,22,24,0.0
601,AT_Wind_Onshore,2030,6,1,3,-0.8478
602,AT_Wind_Onshore,2030,6,4,6,0.0
603,AT_Wind_Onshore,2030,6,7,9,-0.8478
604,AT_Wind_Onshore,2030,6,10,12,-0.8478
605,AT_Wind_Onshore,2030,6,13,15,-0.8478
606,AT_Wind_Onshore,2030,6,16,18,-0.8478
607,AT_Wind_Onshore,2030,6,19,21,-0.8478
608,AT_Wind_Onshore,2030,6,22,24,-0.8478
609,AT_Wind_Onshore,2030,7,1,3,-1.7427000000000001
610,AT_Wind_Onshore,2030,7,4,6,-1.7427000000000001
611,AT_Wind_Onshore,2030,7,7,9,-5.438999999999999
612,AT_Wind_Onshore,2030,7,10,12,-1.7427000000000001
613,AT_Wind_Onshore,2030,7,13,15,-1.7427000000000001
614,AT_Wind_Onshore,2030,7,16,18,-3.4410000000000003
615,AT_Wind_Onshore,2030,7,19,21,-5.438999999999999
616,AT_Wind_Onshore,2030,7,22,24,-1.7427000000000001
617,AT_Wind_Onshore,2030,8,1,3,0.0
618,AT_Wind_Onshore,2030,8,4,6,-1.4601000000000002
619,AT_Wind_Onshore,2030,8,7,9,-1.4601000000000002
620,AT_Wind_Onshore,2030,8,10,12,-1.4601000000000002
621,AT_Wind_Onshore,2030,8,13,15,-1.4601000000000002
622,AT_Wind_Onshore,2030,8,16,18,-1.4601000000000002
623,AT_Wind_Onshore,2030,8,19,21,-1.4601000000000002
624,AT_Wind_Onshore,2030,8,22,24,-1.4601000000000002
625,AT_Wind_Onshore,2030,9,1,3,0.0
626,AT_Wind_Onshore,2030,9,4,6,0.0
627,AT_Wind_Onshore,2030,9,7,9,-2.0253
628,AT_Wind_Onshore,2030,9,10,12,-2.0253
629,AT_Wind_Onshore,2030,9,13,15,0.0
