id,id_1,asset,year,rep_period,time_block_start,time_block_end,dual_sd_ramp_vars_flow_diff
557,557,BE_Nuclear,2030,10,13,15,0.0
558,558,BE_Nuclear,2030,10,16,18,0.0
559,559,BE_Nuclear,2030,10,19,21,0.0
560,560,BE_Nuclear,2030,10,22,24,0.0
561,561,BE_OCGT,2030,1,1,3,0.0
562,562,BE_OCGT,2030,1,4,6,0.0
563,563,BE_OCGT,2030,1,7,9,0.0
564,564,BE_OCGT,2030,1,10,12,0.0
565,565,BE_OCGT,2030,1,13,15,0.0
566,566,BE_OCGT,2030,1,16,18,0.0
567,567,BE_OCGT,2030,1,19,21,0.0
568,568,BE_OCGT,2030,1,22,24,0.0
569,569,BE_OCGT,2030,2,1,3,0.0
570,570,BE_OCGT,2030,2,4,6,0.0
571,571,BE_OCGT,2030,2,7,9,0.0
572,572,BE_OCGT,2030,2,10,12,0.0
573,573,BE_OCGT,2030,2,13,15,0.0
574,574,BE_OCGT,2030,2,16,18,0.0
575,575,BE_OCGT,2030,2,19,21,0.0
576,576,BE_OCGT,2030,2,22,24,0.0
577,577,BE_OCGT,2030,3,1,3,0.0
578,578,BE_OCGT,2030,3,4,6,0.0
579,579,BE_OCGT,2030,3,7,9,0.0
580,580,BE_OCGT,2030,3,10,12,0.0
581,581,BE_OCGT,2030,3,13,15,0.0
582,582,BE_OCGT,2030,3,16,18,0.0
583,583,BE_OCGT,2030,3,19,21,0.0
584,584,BE_OCGT,2030,3,22,24,0.0
585,585,BE_OCGT,2030,4,1,3,0.0
586,586,BE_OCGT,2030,4,4,6,0.0
587,587,BE_OCGT,2030,4,7,9,0.0
588,588,BE_OCGT,2030,4,10,12,0.0
589,589,BE_OCGT,2030,4,13,15,0.0
590,590,BE_OCGT,2030,4,16,18,0.0
591,591,BE_OCGT,2030,4,19,21,0.0
592,592,BE_OCGT,2030,4,22,24,0.0
593,593,BE_OCGT,2030,5,1,3,0.0
594,594,BE_OCGT,2030,5,4,6,0.0
595,595,BE_OCGT,2030,5,7,9,0.0
596,596,BE_OCGT,2030,5,10,12,0.0
597,597,BE_OCGT,2030,5,13,15,0.0
598,598,BE_OCGT,2030,5,16,18,0.0
599,599,BE_OCGT,2030,5,19,21,0.0
600,600,BE_OCGT,2030,5,22,24,0.0
601,601,BE_OCGT,2030,6,1,3,0.0
602,602,BE_OCGT,2030,6,4,6,0.0
603,603,BE_OCGT,2030,6,7,9,0.0
604,604,BE_OCGT,2030,6,10,12,0.0
605,605,BE_OCGT,2030,6,13,15,0.0
606,606,BE_OCGT,2030,6,16,18,0.0
607,607,BE_OCGT,2030,6,19,21,0.0
608,608,BE_OCGT,2030,6,22,24,0.0
609,609,BE_OCGT,2030,7,1,3,0.0
610,610,BE_OCGT,2030,7,4,6,0.0
611,611,BE_OCGT,2030,7,7,9,0.0
612,612,BE_OCGT,2030,7,10,12,0.0
613,613,BE_OCGT,2030,7,13,15,0.0
614,614,BE_OCGT,2030,7,16,18,0.0
615,615,BE_OCGT,2030,7,19,21,0.0
616,616,BE_OCGT,2030,7,22,24,0.0
617,617,BE_OCGT,2030,8,1,3,0.0
618,618,BE_OCGT,2030,8,4,6,0.0
619,619,BE_OCGT,2030,8,7,9,0.0
620,620,BE_OCGT,2030,8,10,12,0.0
621,621,BE_OCGT,2030,8,13,15,0.0
622,622,BE_OCGT,2030,8,16,18,0.0
623,623,BE_OCGT,2030,8,19,21,0.0
624,624,BE_OCGT,2030,8,22,24,0.0
625,625,BE_OCGT,2030,9,1,3,0.0
626,626,BE_OCGT,2030,9,4,6,0.0
627,627,BE_OCGT,2030,9,7,9,0.0
628,628,BE_OCGT,2030,9,10,12,0.0
629,629,BE_OCGT,2030,9,13,15,0.0
630,630,BE_OCGT,2030,9,16,18,0.0
631,631,BE_OCGT,2030,9,19,21,0.0
632,632,BE_OCGT,2030,9,22,24,0.0
633,633,BE_OCGT,2030,10,1,3,0.0
634,634,BE_OCGT,2030,10,4,6,0.0
635,635,BE_OCGT,2030,10,7,9,0.0
636,636,BE_OCGT,2030,10,10,12,0.0
637,637,BE_OCGT,2030,10,13,15,0.0
638,638,BE_OCGT,2030,10,16,18,0.0
639,639,BE_OCGT,2030,10,19,21,0.0
640,640,BE_OCGT,2030,10,22,24,0.0
641,641,CH_CCGT,2030,1,1,3,0.0
642,642,CH_CCGT,2030,1,4,6,0.0
643,643,CH_CCGT,2030,1,7,9,0.0
644,644,CH_CCGT,2030,1,10,12,0.0
645,645,CH_CCGT,2030,1,13,15,0.0
646,646,CH_CCGT,2030,1,16,18,0.0
647,647,CH_CCGT,2030,1,19,21,0.0
648,648,CH_CCGT,2030,1,22,24,0.0
649,649,CH_CCGT,2030,2,1,3,0.0
650,650,CH_CCGT,2030,2,4,6,0.0
651,651,CH_CCGT,2030,2,7,9,0.0
652,652,CH_CCGT,2030,2,10,12,0.0
653,653,CH_CCGT,2030,2,13,15,0.0
654,654,CH_CCGT,2030,2,16,18,0.0
655,655,CH_CCGT,2030,2,19,21,0.0
656,656,CH_CCGT,2030,2,22,24,0.0
657,657,CH_CCGT,2030,3,1,3,0.0
658,658,CH_CCGT,2030,3,4,6,0.0
659,659,CH_CCGT,2030,3,7,9,0.0
660,660,CH_CCGT,2030,3,10,12,0.0
661,661,CH_CCGT,2030,3,13,15,0.0
662,662,CH_CCGT,2030,3,16,18,0.0
663,663,CH_CCGT,2030,3,19,21,0.0
664,664,CH_CCGT,2030,3,22,24,0.0
665,665,CH_CCGT,2030,4,1,3,0.0
666,666,CH_CCGT,2030,4,4,6,0.0
667,667,CH_CCGT,2030,4,7,9,0.0
668,668,CH_CCGT,2030,4,10,12,0.0
669,669,CH_CCGT,2030,4,13,15,0.0
670,670,CH_CCGT,2030,4,16,18,0.0
671,671,CH_CCGT,2030,4,19,21,0.0
672,672,CH_CCGT,2030,4,22,24,0.0
673,673,CH_CCGT,2030,5,1,3,0.0
674,674,CH_CCGT,2030,5,4,6,0.0
675,675,CH_CCGT,2030,5,7,9,0.0
676,676,CH_CCGT,2030,5,10,12,0.0
677,677,CH_CCGT,2030,5,13,15,0.0
678,678,CH_CCGT,2030,5,16,18,0.0
679,679,CH_CCGT,2030,5,19,21,0.0
680,680,CH_CCGT,2030,5,22,24,0.0
681,681,CH_CCGT,2030,6,1,3,0.0
682,682,CH_CCGT,2030,6,4,6,0.0
683,683,CH_CCGT,2030,6,7,9,0.0
684,684,CH_CCGT,2030,6,10,12,0.0
685,685,CH_CCGT,2030,6,13,15,0.0
686,686,CH_CCGT,2030,6,16,18,0.0
687,687,CH_CCGT,2030,6,19,21,0.0
688,688,CH_CCGT,2030,6,22,24,0.0
689,689,CH_CCGT,2030,7,1,3,0.0
690,690,CH_CCGT,2030,7,4,6,0.0
691,691,CH_CCGT,2030,7,7,9,0.0
692,692,CH_CCGT,2030,7,10,12,0.0
693,693,CH_CCGT,2030,7,13,15,0.0
694,694,CH_CCGT,2030,7,16,18,0.0
695,695,CH_CCGT,2030,7,19,21,0.0
696,696,CH_CCGT,2030,7,22,24,0.0
697,697,CH_CCGT,2030,8,1,3,0.0
698,698,CH_CCGT,2030,8,4,6,0.0
699,699,CH_CCGT,2030,8,7,9,0.0
700,700,CH_CCGT,2030,8,10,12,0.0
701,701,CH_CCGT,2030,8,13,15,0.0
702,702,CH_CCGT,2030,8,16,18,0.0
703,703,CH_CCGT,2030,8,19,21,0.0
704,704,CH_CCGT,2030,8,22,24,0.0
705,705,CH_CCGT,2030,9,1,3,0.0
706,706,CH_CCGT,2030,9,4,6,0.0
707,707,CH_CCGT,2030,9,7,9,0.0
708,708,CH_CCGT,2030,9,10,12,0.0
709,709,CH_CCGT,2030,9,13,15,0.0
710,710,CH_CCGT,2030,9,16,18,0.0
711,711,CH_CCGT,2030,9,19,21,0.0
712,712,CH_CCGT,2030,9,22,24,0.0
713,713,CH_CCGT,2030,10,1,3,0.0
714,714,CH_CCGT,2030,10,4,6,0.0
715,715,CH_CCGT,2030,10,7,9,0.0
716,716,CH_CCGT,2030,10,10,12,0.0
717,717,CH_CCGT,2030,10,13,15,0.0
718,718,CH_CCGT,2030,10,16,18,0.0
719,719,CH_CCGT,2030,10,19,21,0.0
720,720,CH_CCGT,2030,10,22,24,0.0
721,721,CH_Coal,2030,1,1,3,0.0
722,722,CH_Coal,2030,1,4,6,0.0
723,723,CH_Coal,2030,1,7,9,0.0
724,724,CH_Coal,2030,1,10,12,0.0
725,725,CH_Coal,2030,1,13,15,0.0
726,726,CH_Coal,2030,1,16,18,0.0
727,727,CH_Coal,2030,1,19,21,0.0
728,728,CH_Coal,2030,1,22,24,0.0
729,729,CH_Coal,2030,2,1,3,0.0
730,730,CH_Coal,2030,2,4,6,0.0
731,731,CH_Coal,2030,2,7,9,0.0
732,732,CH_Coal,2030,2,10,12,0.0
733,733,CH_Coal,2030,2,13,15,0.0
734,734,CH_Coal,2030,2,16,18,0.0
735,735,CH_Coal,2030,2,19,21,0.0
736,736,CH_Coal,2030,2,22,24,0.0
737,737,CH_Coal,2030,3,1,3,0.0
738,738,CH_Coal,2030,3,4,6,0.0
739,739,CH_Coal,2030,3,7,9,0.0
740,740,CH_Coal,2030,3,10,12,0.0
741,741,CH_Coal,2030,3,13,15,0.0
742,742,CH_Coal,2030,3,16,18,0.0
743,743,CH_Coal,2030,3,19,21,0.0
744,744,CH_Coal,2030,3,22,24,0.0
745,745,CH_Coal,2030,4,1,3,0.0
746,746,CH_Coal,2030,4,4,6,0.0
747,747,CH_Coal,2030,4,7,9,0.0
748,748,CH_Coal,2030,4,10,12,0.0
749,749,CH_Coal,2030,4,13,15,0.0
750,750,CH_Coal,2030,4,16,18,0.0
751,751,CH_Coal,2030,4,19,21,0.0
752,752,CH_Coal,2030,4,22,24,0.0
753,753,CH_Coal,2030,5,1,3,0.0
754,754,CH_Coal,2030,5,4,6,0.0
755,755,CH_Coal,2030,5,7,9,0.0
756,756,CH_Coal,2030,5,10,12,0.0
757,757,CH_Coal,2030,5,13,15,0.0
758,758,CH_Coal,2030,5,16,18,0.0
759,759,CH_Coal,2030,5,19,21,0.0
760,760,CH_Coal,2030,5,22,24,0.0
761,761,CH_Coal,2030,6,1,3,0.0
762,762,CH_Coal,2030,6,4,6,0.0
763,763,CH_Coal,2030,6,7,9,0.0
764,764,CH_Coal,2030,6,10,12,0.0
765,765,CH_Coal,2030,6,13,15,0.0
766,766,CH_Coal,2030,6,16,18,0.0
767,767,CH_Coal,2030,6,19,21,0.0
768,768,CH_Coal,2030,6,22,24,0.0
769,769,CH_Coal,2030,7,1,3,0.0
770,770,CH_Coal,2030,7,4,6,0.0
771,771,CH_Coal,2030,7,7,9,0.0
772,772,CH_Coal,2030,7,10,12,0.0
773,773,CH_Coal,2030,7,13,15,0.0
774,774,CH_Coal,2030,7,16,18,0.0
775,775,CH_Coal,2030,7,19,21,0.0
776,776,CH_Coal,2030,7,22,24,0.0
777,777,CH_Coal,2030,8,1,3,0.0
778,778,CH_Coal,2030,8,4,6,0.0
779,779,CH_Coal,2030,8,7,9,0.0
780,780,CH_Coal,2030,8,10,12,0.0
781,781,CH_Coal,2030,8,13,15,0.0
782,782,CH_Coal,2030,8,16,18,0.0
783,783,CH_Coal,2030,8,19,21,0.0
784,784,CH_Coal,2030,8,22,24,0.0
785,785,CH_Coal,2030,9,1,3,0.0
786,786,CH_Coal,2030,9,4,6,0.0
787,787,CH_Coal,2030,9,7,9,0.0
788,788,CH_Coal,2030,9,10,12,0.0
789,789,CH_Coal,2030,9,13,15,0.0
790,790,CH_Coal,2030,9,16,18,0.0
791,791,CH_Coal,2030,9,19,21,0.0
792,792,CH_Coal,2030,9,22,24,0.0
793,793,CH_Coal,2030,10,1,3,0.0
794,794,CH_Coal,2030,10,4,6,0.0
795,795,CH_Coal,2030,10,7,9,0.0
796,796,CH_Coal,2030,10,10,12,0.0
797,797,CH_Coal,2030,10,13,15,0.0
798,798,CH_Coal,2030,10,16,18,0.0
799,799,CH_Coal,2030,10,19,21,0.0
800,800,CH_Coal,2030,10,22,24,0.0
801,801,CH_Nuclear,2030,1,1,3,0.0
802,802,CH_Nuclear,2030,1,4,6,0.0
803,803,CH_Nuclear,2030,1,7,9,0.0
804,804,CH_Nuclear,2030,1,10,12,0.0
805,805,CH_Nuclear,2030,1,13,15,0.0
806,806,CH_Nuclear,2030,1,16,18,0.0
807,807,CH_Nuclear,2030,1,19,21,0.0
808,808,CH_Nuclear,2030,1,22,24,0.0
809,809,CH_Nuclear,2030,2,1,3,0.0
810,810,CH_Nuclear,2030,2,4,6,0.0
811,811,CH_Nuclear,2030,2,7,9,0.0
812,812,CH_Nuclear,2030,2,10,12,0.0
813,813,CH_Nuclear,2030,2,13,15,0.0
814,814,CH_Nuclear,2030,2,16,18,0.0
815,815,CH_Nuclear,2030,2,19,21,0.0
816,816,CH_Nuclear,2030,2,22,24,0.0
817,817,CH_Nuclear,2030,3,1,3,0.0
818,818,CH_Nuclear,2030,3,4,6,0.0
819,819,CH_Nuclear,2030,3,7,9,0.0
820,820,CH_Nuclear,2030,3,10,12,0.0
821,821,CH_Nuclear,2030,3,13,15,0.0
822,822,CH_Nuclear,2030,3,16,18,0.0
823,823,CH_Nuclear,2030,3,19,21,0.0
824,824,CH_Nuclear,2030,3,22,24,0.0
825,825,CH_Nuclear,2030,4,1,3,0.0
826,826,CH_Nuclear,2030,4,4,6,0.0
827,827,CH_Nuclear,2030,4,7,9,0.0
828,828,CH_Nuclear,2030,4,10,12,0.0
829,829,CH_Nuclear,2030,4,13,15,0.0
830,830,CH_Nuclear,2030,4,16,18,0.0
831,831,CH_Nuclear,2030,4,19,21,0.0
832,832,CH_Nuclear,2030,4,22,24,0.0
833,833,CH_Nuclear,2030,5,1,3,0.0
834,834,CH_Nuclear,2030,5,4,6,0.0
835,835,CH_Nuclear,2030,5,7,9,0.0
836,836,CH_Nuclear,2030,5,10,12,0.0
837,837,CH_Nuclear,2030,5,13,15,0.0
838,838,CH_Nuclear,2030,5,16,18,0.0
839,839,CH_Nuclear,2030,5,19,21,0.0
840,840,CH_Nuclear,2030,5,22,24,0.0
841,841,CH_Nuclear,2030,6,1,3,0.0
842,842,CH_Nuclear,2030,6,4,6,0.0
843,843,CH_Nuclear,2030,6,7,9,0.0
844,844,CH_Nuclear,2030,6,10,12,0.0
845,845,CH_Nuclear,2030,6,13,15,0.0
846,846,CH_Nuclear,2030,6,16,18,0.0
847,847,CH_Nuclear,2030,6,19,21,0.0
848,848,CH_Nuclear,2030,6,22,24,0.0
849,849,CH_Nuclear,2030,7,1,3,0.0
850,850,CH_Nuclear,2030,7,4,6,0.0
851,851,CH_Nuclear,2030,7,7,9,0.0
852,852,CH_Nuclear,2030,7,10,12,0.0
853,853,CH_Nuclear,2030,7,13,15,0.0
854,854,CH_Nuclear,2030,7,16,18,0.0
855,855,CH_Nuclear,2030,7,19,21,0.0
856,856,CH_Nuclear,2030,7,22,24,0.0
857,857,CH_Nuclear,2030,8,1,3,0.0
858,858,CH_Nuclear,2030,8,4,6,0.0
859,859,CH_Nuclear,2030,8,7,9,0.0
860,860,CH_Nuclear,2030,8,10,12,0.0
861,861,CH_Nuclear,2030,8,13,15,0.0
862,862,CH_Nuclear,2030,8,16,18,0.0
863,863,CH_Nuclear,2030,8,19,21,0.0
864,864,CH_Nuclear,2030,8,22,24,0.0
865,865,CH_Nuclear,2030,9,1,3,0.0
866,866,CH_Nuclear,2030,9,4,6,0.0
867,867,CH_Nuclear,2030,9,7,9,0.0
868,868,CH_Nuclear,2030,9,10,12,0.0
869,869,CH_Nuclear,2030,9,13,15,0.0
870,870,CH_Nuclear,2030,9,16,18,0.0
871,871,CH_Nuclear,2030,9,19,21,0.0
872,872,CH_Nuclear,2030,9,22,24,0.0
873,873,CH_Nuclear,2030,10,1,3,0.0
874,874,CH_Nuclear,2030,10,4,6,0.0
875,875,CH_Nuclear,2030,10,7,9,0.0
876,876,CH_Nuclear,2030,10,10,12,0.0
877,877,CH_Nuclear,2030,10,13,15,0.0
878,878,CH_Nuclear,2030,10,16,18,0.0
879,879,CH_Nuclear,2030,10,19,21,0.0
880,880,CH_Nuclear,2030,10,22,24,0.0
881,881,CH_OCGT,2030,1,1,3,0.0
882,882,CH_OCGT,2030,1,4,6,0.0
883,883,CH_OCGT,2030,1,7,9,0.0
884,884,CH_OCGT,2030,1,10,12,0.0
885,885,CH_OCGT,2030,1,13,15,0.0
886,886,CH_OCGT,2030,1,16,18,0.0
887,887,CH_OCGT,2030,1,19,21,0.0
888,888,CH_OCGT,2030,1,22,24,0.0
889,889,CH_OCGT,2030,2,1,3,0.0
890,890,CH_OCGT,2030,2,4,6,0.0
891,891,CH_OCGT,2030,2,7,9,0.0
892,892,CH_OCGT,2030,2,10,12,0.0
893,893,CH_OCGT,2030,2,13,15,0.0
894,894,CH_OCGT,2030,2,16,18,0.0
895,895,CH_OCGT,2030,2,19,21,0.0
896,896,CH_OCGT,2030,2,22,24,0.0
897,897,CH_OCGT,2030,3,1,3,0.0
898,898,CH_OCGT,2030,3,4,6,0.0
899,899,CH_OCGT,2030,3,7,9,0.0
900,900,CH_OCGT,2030,3,10,12,0.0
901,901,CH_OCGT,2030,3,13,15,0.0
902,902,CH_OCGT,2030,3,16,18,0.0
903,903,CH_OCGT,2030,3,19,21,0.0
904,904,CH_OCGT,2030,3,22,24,0.0
905,905,CH_OCGT,2030,4,1,3,0.0
906,906,CH_OCGT,2030,4,4,6,0.0
907,907,CH_OCGT,2030,4,7,9,0.0
908,908,CH_OCGT,2030,4,10,12,0.0
909,909,CH_OCGT,2030,4,13,15,0.0
910,910,CH_OCGT,2030,4,16,18,0.0
911,911,CH_OCGT,2030,4,19,21,0.0
912,912,CH_OCGT,2030,4,22,24,0.0
913,913,CH_OCGT,2030,5,1,3,0.0
914,914,CH_OCGT,2030,5,4,6,0.0
915,915,CH_OCGT,2030,5,7,9,0.0
916,916,CH_OCGT,2030,5,10,12,0.0
917,917,CH_OCGT,2030,5,13,15,0.0
918,918,CH_OCGT,2030,5,16,18,0.0
919,919,CH_OCGT,2030,5,19,21,0.0
920,920,CH_OCGT,2030,5,22,24,0.0
921,921,CH_OCGT,2030,6,1,3,0.0
922,922,CH_OCGT,2030,6,4,6,0.0
923,923,CH_OCGT,2030,6,7,9,0.0
924,924,CH_OCGT,2030,6,10,12,0.0
925,925,CH_OCGT,2030,6,13,15,0.0
926,926,CH_OCGT,2030,6,16,18,0.0
927,927,CH_OCGT,2030,6,19,21,0.0
928,928,CH_OCGT,2030,6,22,24,0.0
929,929,CH_OCGT,2030,7,1,3,0.0
930,930,CH_OCGT,2030,7,4,6,0.0
931,931,CH_OCGT,2030,7,7,9,0.0
932,932,CH_OCGT,2030,7,10,12,0.0
933,933,CH_OCGT,2030,7,13,15,0.0
934,934,CH_OCGT,2030,7,16,18,0.0
935,935,CH_OCGT,2030,7,19,21,0.0
936,936,CH_OCGT,2030,7,22,24,0.0
937,937,CH_OCGT,2030,8,1,3,0.0
938,938,CH_OCGT,2030,8,4,6,0.0
939,939,CH_OCGT,2030,8,7,9,0.0
940,940,CH_OCGT,2030,8,10,12,0.0
941,941,CH_OCGT,2030,8,13,15,0.0
942,942,CH_OCGT,2030,8,16,18,0.0
943,943,CH_OCGT,2030,8,19,21,0.0
944,944,CH_OCGT,2030,8,22,24,0.0
945,945,CH_OCGT,2030,9,1,3,0.0
946,946,CH_OCGT,2030,9,4,6,0.0
947,947,CH_OCGT,2030,9,7,9,0.0
948,948,CH_OCGT,2030,9,10,12,0.0
949,949,CH_OCGT,2030,9,13,15,0.0
950,950,CH_OCGT,2030,9,16,18,0.0
951,951,CH_OCGT,2030,9,19,21,0.0
952,952,CH_OCGT,2030,9,22,24,0.0
953,953,CH_OCGT,2030,10,1,3,0.0
954,954,CH_OCGT,2030,10,4,6,0.0
955,955,CH_OCGT,2030,10,7,9,0.0
956,956,CH_OCGT,2030,10,10,12,0.0
957,957,CH_OCGT,2030,10,13,15,0.0
958,958,CH_OCGT,2030,10,16,18,0.0
959,959,CH_OCGT,2030,10,19,21,0.0
960,960,CH_OCGT,2030,10,22,24,0.0
961,961,DE_CCGT,2030,1,1,3,0.0
962,962,DE_CCGT,2030,1,4,6,0.0
963,963,DE_CCGT,2030,1,7,9,0.0
964,964,DE_CCGT,2030,1,10,12,0.0
965,965,DE_CCGT,2030,1,13,15,0.0
966,966,DE_CCGT,2030,1,16,18,0.0
967,967,DE_CCGT,2030,1,19,21,0.0
968,968,DE_CCGT,2030,1,22,24,0.0
969,969,DE_CCGT,2030,2,1,3,0.0
970,970,DE_CCGT,2030,2,4,6,0.0
971,971,DE_CCGT,2030,2,7,9,0.0
972,972,DE_CCGT,2030,2,10,12,0.0
973,973,DE_CCGT,2030,2,13,15,0.0
974,974,DE_CCGT,2030,2,16,18,0.0
975,975,DE_CCGT,2030,2,19,21,0.0
976,976,DE_CCGT,2030,2,22,24,0.0
977,977,DE_CCGT,2030,3,1,3,0.0
978,978,DE_CCGT,2030,3,4,6,0.0
979,979,DE_CCGT,2030,3,7,9,0.0
980,980,DE_CCGT,2030,3,10,12,0.0
981,981,DE_CCGT,2030,3,13,15,0.0
982,982,DE_CCGT,2030,3,16,18,0.0
983,983,DE_CCGT,2030,3,19,21,0.0
984,984,DE_CCGT,2030,3,22,24,0.0
985,985,DE_CCGT,2030,4,1,3,0.0
986,986,DE_CCGT,2030,4,4,6,0.0
987,987,DE_CCGT,2030,4,7,9,0.0
988,988,DE_CCGT,2030,4,10,12,0.0
989,989,DE_CCGT,2030,4,13,15,0.0
990,990,DE_CCGT,2030,4,16,18,0.0
991,991,DE_CCGT,2030,4,19,21,0.0
992,992,DE_CCGT,2030,4,22,24,0.0
993,993,DE_CCGT,2030,5,1,3,0.0
994,994,DE_CCGT,2030,5,4,6,0.0
995,995,DE_CCGT,2030,5,7,9,0.0
996,996,DE_CCGT,2030,5,10,12,0.0
997,997,DE_CCGT,2030,5,13,15,0.0
998,998,DE_CCGT,2030,5,16,18,0.0
999,999,DE_CCGT,2030,5,19,21,0.0
1000,1000,DE_CCGT,2030,5,22,24,0.0
1001,1001,DE_CCGT,2030,6,1,3,0.0
1002,1002,DE_CCGT,2030,6,4,6,0.0
1003,1003,DE_CCGT,2030,6,7,9,0.0
1004,1004,DE_CCGT,2030,6,10,12,0.0
1005,1005,DE_CCGT,2030,6,13,15,0.0
1006,1006,DE_CCGT,2030,6,16,18,0.0
1007,1007,DE_CCGT,2030,6,19,21,0.0
1008,1008,DE_CCGT,2030,6,22,24,0.0
1009,1009,DE_CCGT,2030,7,1,3,0.0
1010,1010,DE_CCGT,2030,7,4,6,0.0
1011,1011,DE_CCGT,2030,7,7,9,0.0
1012,1012,DE_CCGT,2030,7,10,12,0.0
1013,1013,DE_CCGT,2030,7,13,15,0.0
1014,1014,DE_CCGT,2030,7,16,18,0.0
1015,1015,DE_CCGT,2030,7,19,21,0.0
1016,1016,DE_CCGT,2030,7,22,24,0.0
1017,1017,DE_CCGT,2030,8,1,3,0.0
1018,1018,DE_CCGT,2030,8,4,6,0.0
1019,1019,DE_CCGT,2030,8,7,9,0.0
1020,1020,DE_CCGT,2030,8,10,12,0.0
1021,1021,DE_CCGT,2030,8,13,15,0.0
1022,1022,DE_CCGT,2030,8,16,18,0.0
1023,1023,DE_CCGT,2030,8,19,21,0.0
1024,1024,DE_CCGT,2030,8,22,24,0.0
1025,1025,DE_CCGT,2030,9,1,3,0.0
1026,1026,DE_CCGT,2030,9,4,6,0.0
1027,1027,DE_CCGT,2030,9,7,9,0.0
1028,1028,DE_CCGT,2030,9,10,12,0.0
1029,1029,DE_CCGT,2030,9,13,15,0.0
1030,1030,DE_CCGT,2030,9,16,18,0.0
1031,1031,DE_CCGT,2030,9,19,21,0.0
1032,1032,DE_CCGT,2030,9,22,24,0.0
1033,1033,DE_CCGT,2030,10,1,3,0.0
1034,1034,DE_CCGT,2030,10,4,6,0.0
1035,1035,DE_CCGT,2030,10,7,9,0.0
1036,1036,DE_CCGT,2030,10,10,12,0.0
1037,1037,DE_CCGT,2030,10,13,15,0.0
1038,1038,DE_CCGT,2030,10,16,18,0.0
1039,1039,DE_CCGT,2030,10,19,21,0.0
1040,1040,DE_CCGT,2030,10,22,24,0.0
1041,1041,DE_Coal,2030,1,1,3,0.0
1042,1042,DE_Coal,2030,1,4,6,0.0
1043,1043,DE_Coal,2030,1,7,9,0.0
1044,1044,DE_Coal,2030,1,10,12,0.0
1045,1045,DE_Coal,2030,1,13,15,0.0
1046,1046,DE_Coal,2030,1,16,18,0.0
1047,1047,DE_Coal,2030,1,19,21,0.0
1048,1048,DE_Coal,2030,1,22,24,0.0
1049,1049,DE_Coal,2030,2,1,3,0.0
1050,1050,DE_Coal,2030,2,4,6,0.0
1051,1051,DE_Coal,2030,2,7,9,0.0
1052,1052,DE_Coal,2030,2,10,12,0.0
1053,1053,DE_Coal,2030,2,13,15,0.0
1054,1054,DE_Coal,2030,2,16,18,0.0
1055,1055,DE_Coal,2030,2,19,21,0.0
1056,1056,DE_Coal,2030,2,22,24,0.0
1057,1057,DE_Coal,2030,3,1,3,0.0
1058,1058,DE_Coal,2030,3,4,6,0.0
1059,1059,DE_Coal,2030,3,7,9,0.0
1060,1060,DE_Coal,2030,3,10,12,0.0
1061,1061,DE_Coal,2030,3,13,15,0.0
1062,1062,DE_Coal,2030,3,16,18,0.0
1063,1063,DE_Coal,2030,3,19,21,0.0
1064,1064,DE_Coal,2030,3,22,24,0.0
1065,1065,DE_Coal,2030,4,1,3,0.0
1066,1066,DE_Coal,2030,4,4,6,0.0
1067,1067,DE_Coal,2030,4,7,9,0.0
1068,1068,DE_Coal,2030,4,10,12,0.0
1069,1069,DE_Coal,2030,4,13,15,0.0
1070,1070,DE_Coal,2030,4,16,18,0.0
1071,1071,DE_Coal,2030,4,19,21,0.0
1072,1072,DE_Coal,2030,4,22,24,0.0
1073,1073,DE_Coal,2030,5,1,3,0.0
1074,1074,DE_Coal,2030,5,4,6,0.0
1075,1075,DE_Coal,2030,5,7,9,0.0
1076,1076,DE_Coal,2030,5,10,12,0.0
1077,1077,DE_Coal,2030,5,13,15,0.0
1078,1078,DE_Coal,2030,5,16,18,0.0
1079,1079,DE_Coal,2030,5,19,21,0.0
1080,1080,DE_Coal,2030,5,22,24,0.0
1081,1081,DE_Coal,2030,6,1,3,0.0
1082,1082,DE_Coal,2030,6,4,6,0.0
1083,1083,DE_Coal,2030,6,7,9,0.0
1084,1084,DE_Coal,2030,6,10,12,0.0
1085,1085,DE_Coal,2030,6,13,15,0.0
1086,1086,DE_Coal,2030,6,16,18,0.0
1087,1087,DE_Coal,2030,6,19,21,0.0
1088,1088,DE_Coal,2030,6,22,24,0.0
1089,1089,DE_Coal,2030,7,1,3,0.0
1090,1090,DE_Coal,2030,7,4,6,0.0
1091,1091,DE_Coal,2030,7,7,9,0.0
1092,1092,DE_Coal,2030,7,10,12,0.0
1093,1093,DE_Coal,2030,7,13,15,0.0
1094,1094,DE_Coal,2030,7,16,18,0.0
1095,1095,DE_Coal,2030,7,19,21,0.0
1096,1096,DE_Coal,2030,7,22,24,0.0
1097,1097,DE_Coal,2030,8,1,3,0.0
1098,1098,DE_Coal,2030,8,4,6,0.0
1099,1099,DE_Coal,2030,8,7,9,0.0
1100,1100,DE_Coal,2030,8,10,12,0.0
1101,1101,DE_Coal,2030,8,13,15,0.0
1102,1102,DE_Coal,2030,8,16,18,0.0
1103,1103,DE_Coal,2030,8,19,21,0.0
1104,1104,DE_Coal,2030,8,22,24,0.0
1105,1105,DE_Coal,2030,9,1,3,0.0
1106,1106,DE_Coal,2030,9,4,6,0.0
1107,1107,DE_Coal,2030,9,7,9,0.0
