id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
15121,BE_Balance,LU_Balance,2030,8,1.0,1.0,1,1,535.7315487592259
15122,BE_Balance,LU_Balance,2030,8,1.0,1.0,2,2,526.5723185945803
15123,BE_Balance,LU_Balance,2030,8,1.0,1.0,3,3,-1000.0
15124,BE_Balance,LU_Balance,2030,8,1.0,1.0,4,4,-1000.0
15125,BE_Balance,LU_Balance,2030,8,1.0,1.0,5,5,525.5072589615484
15126,BE_Balance,LU_Balance,2030,8,1.0,1.0,6,6,1000.0
15127,BE_Balance,LU_Balance,2030,8,1.0,1.0,7,7,919.1769652785379
15128,BE_Balance,LU_Balance,2030,8,1.0,1.0,8,8,229.03062060367768
15129,BE_Balance,LU_Balance,2030,8,1.0,1.0,9,9,-1000.0
15130,BE_Balance,LU_Balance,2030,8,1.0,1.0,10,10,435.24858375843337
15131,BE_Balance,LU_Balance,2030,8,1.0,1.0,11,11,-782.4107258804513
15132,BE_Balance,LU_Balance,2030,8,1.0,1.0,12,12,-299.61588307970214
15133,BE_Balance,LU_Balance,2030,8,1.0,1.0,13,13,-1000.0
15134,BE_Balance,LU_Balance,2030,8,1.0,1.0,14,14,-1000.0
15135,BE_Balance,LU_Balance,2030,8,1.0,1.0,15,15,-959.4011544009679
15136,BE_Balance,LU_Balance,2030,8,1.0,1.0,16,16,-731.074983102774
15137,BE_Balance,LU_Balance,2030,8,1.0,1.0,17,17,1000.0
15138,BE_Balance,LU_Balance,2030,8,1.0,1.0,18,18,-983.2673253142874
15139,BE_Balance,LU_Balance,2030,8,1.0,1.0,19,19,136.66866291177405
15140,BE_Balance,LU_Balance,2030,8,1.0,1.0,20,20,141.30453506385686
15141,BE_Balance,LU_Balance,2030,8,1.0,1.0,21,21,613.8132502931614
15142,BE_Balance,LU_Balance,2030,8,1.0,1.0,22,22,17.880839671650392
15143,BE_Balance,LU_Balance,2030,8,1.0,1.0,23,23,-1000.0
15144,BE_Balance,LU_Balance,2030,8,1.0,1.0,24,24,-225.94646928673683
15145,BE_Balance,FR_Balance,2030,8,1.0,1.0,1,1,630.7988724232509
15146,BE_Balance,FR_Balance,2030,8,1.0,1.0,2,2,-1000.0
15147,BE_Balance,FR_Balance,2030,8,1.0,1.0,3,3,1000.0
15148,BE_Balance,FR_Balance,2030,8,1.0,1.0,4,4,-1000.0
15149,BE_Balance,FR_Balance,2030,8,1.0,1.0,5,5,1000.0
15150,BE_Balance,FR_Balance,2030,8,1.0,1.0,6,6,-418.5568996976345
15151,BE_Balance,FR_Balance,2030,8,1.0,1.0,7,7,-1000.0
15152,BE_Balance,FR_Balance,2030,8,1.0,1.0,8,8,1000.0
15153,BE_Balance,FR_Balance,2030,8,1.0,1.0,9,9,1000.0
15154,BE_Balance,FR_Balance,2030,8,1.0,1.0,10,10,1000.0
15155,BE_Balance,FR_Balance,2030,8,1.0,1.0,11,11,1000.0
15156,BE_Balance,FR_Balance,2030,8,1.0,1.0,12,12,1000.0
15157,BE_Balance,FR_Balance,2030,8,1.0,1.0,13,13,1000.0
15158,BE_Balance,FR_Balance,2030,8,1.0,1.0,14,14,1000.0
15159,BE_Balance,FR_Balance,2030,8,1.0,1.0,15,15,-1000.0
15160,BE_Balance,FR_Balance,2030,8,1.0,1.0,16,16,-1000.0
15161,BE_Balance,FR_Balance,2030,8,1.0,1.0,17,17,-1000.0
15162,BE_Balance,FR_Balance,2030,8,1.0,1.0,18,18,-1000.0
15163,BE_Balance,FR_Balance,2030,8,1.0,1.0,19,19,-1000.0
15164,BE_Balance,FR_Balance,2030,8,1.0,1.0,20,20,-1000.0
15165,BE_Balance,FR_Balance,2030,8,1.0,1.0,21,21,-401.17368210405834
15166,BE_Balance,FR_Balance,2030,8,1.0,1.0,22,22,1000.0
15167,BE_Balance,FR_Balance,2030,8,1.0,1.0,23,23,339.16902889261837
15168,BE_Balance,FR_Balance,2030,8,1.0,1.0,24,24,1000.0
15169,BE_Balance,DE_Balance,2030,8,1.0,1.0,1,1,1000.0
15170,BE_Balance,DE_Balance,2030,8,1.0,1.0,2,2,-1000.0
15171,BE_Balance,DE_Balance,2030,8,1.0,1.0,3,3,1000.0
15172,BE_Balance,DE_Balance,2030,8,1.0,1.0,4,4,1000.0
15173,BE_Balance,DE_Balance,2030,8,1.0,1.0,5,5,1000.0
15174,BE_Balance,DE_Balance,2030,8,1.0,1.0,6,6,1000.0
15175,BE_Balance,DE_Balance,2030,8,1.0,1.0,7,7,1000.0
15176,BE_Balance,DE_Balance,2030,8,1.0,1.0,8,8,1000.0
15177,BE_Balance,DE_Balance,2030,8,1.0,1.0,9,9,1000.0
15178,BE_Balance,DE_Balance,2030,8,1.0,1.0,10,10,1000.0
15179,BE_Balance,DE_Balance,2030,8,1.0,1.0,11,11,1000.0
15180,BE_Balance,DE_Balance,2030,8,1.0,1.0,12,12,1000.0
15181,BE_Balance,DE_Balance,2030,8,1.0,1.0,13,13,1000.0
15182,BE_Balance,DE_Balance,2030,8,1.0,1.0,14,14,1000.0
15183,BE_Balance,DE_Balance,2030,8,1.0,1.0,15,15,1000.0
15184,BE_Balance,DE_Balance,2030,8,1.0,1.0,16,16,1000.0
15185,BE_Balance,DE_Balance,2030,8,1.0,1.0,17,17,1000.0
15186,BE_Balance,DE_Balance,2030,8,1.0,1.0,18,18,1000.0
15187,BE_Balance,DE_Balance,2030,8,1.0,1.0,19,19,1000.0
15188,BE_Balance,DE_Balance,2030,8,1.0,1.0,20,20,1000.0
15189,BE_Balance,DE_Balance,2030,8,1.0,1.0,21,21,1000.0
15190,BE_Balance,DE_Balance,2030,8,1.0,1.0,22,22,1000.0
15191,BE_Balance,DE_Balance,2030,8,1.0,1.0,23,23,-1000.0
15192,BE_Balance,DE_Balance,2030,8,1.0,1.0,24,24,1000.0
15193,DE_Balance,LU_Balance,2030,8,1.0,1.0,1,1,-1000.0
15194,DE_Balance,LU_Balance,2030,8,1.0,1.0,2,2,-1000.0
15195,DE_Balance,LU_Balance,2030,8,1.0,1.0,3,3,516.1921649744518
15196,DE_Balance,LU_Balance,2030,8,1.0,1.0,4,4,512.2437300379356
